cdli_id,factgrid_qid,artifact_label,write_action,claims_written,claims_skipped,write_status,write_error,label_collision_qid
259895,Q2162316,Cuneiform Tablet CBS 03520,create,9,1,written,,
134109,Q2046521,"Cuneiform Tablet TJA pl.53, IOS 15",update,4,7,written,,
555624,Q2162317,Cuneiform Tablet BM 017656,create,11,1,written,,
503044,Q2162318,"Cuneiform Tablet SANTAG 09, 079",create,11,1,written,,
215601,Q1935069,"Cuneiform Tablet MDP 14, 062-126 38",update,4,7,written,,
243061,Q2162319,"Cuneiform Tablet ARET 03, 866",create,10,1,written,,
292991,Q1894010,"Cuneiform Tablet BIN 07, 029",update,4,8,written,,
452779,Q2162320,Cuneiform Tablet P452779,create,10,1,written,,
479429,Q2162321,"Cuneiform Tablet FM 02, 004",create,11,1,written,,
310761,Q2162322,Cuneiform Tablet YBC 10471,create,10,1,written,,
346101,Q2024128,"Cuneiform Tablet CDLI Literary 000339, ex. 022",update,4,8,written,,
404119,Q2162323,Cuneiform Tablet K 19217,create,10,1,written,,
528314,Q2026674,"Cuneiform Tablet SAAB 09, 091",update,4,8,written,,
557619,Q2162324,Cuneiform Tablet BM 038705,create,8,1,written,,
583811,Q2162325,Cuneiform Tablet BM 063719,create,9,1,written,,
548915,Q2162326,Cuneiform Artifact CDLI Seals 026300 (physical),create,8,0,written,,
439372,Q2162327,"Cuneiform Tablet KBo 38, 109",create,10,1,written,,
239294,Q2162328,"Cuneiform Tablet CT 54, 278",create,11,1,written,,
257167,Q2030471,"Cuneiform Tablet CDLI Literary 000767, ex. 031",update,4,8,written,,
399103,Q2162329,Cuneiform Tablet K 11104,create,10,1,written,,
352007,Q2162330,"Cuneiform Tablet ARM 21, 005",create,11,1,written,,
457081,Q2162331,Cuneiform Artifact CDLI Seals 004371 (composite),create,10,0,written,,
304667,Q2162332,Cuneiform Artifact YBC 03176,create,10,1,written,,
412022,Q2059520,"Cuneiform Tablet Fs Sasson 264, 05",update,4,7,written,,
444642,Q2162333,"Cuneiform Tablet KUB 22, 002",create,10,1,written,,
504781,Q2162334,Cuneiform Tablet NBC 03809,create,7,1,written,,
541722,Q2162335,Cuneiform Artifact CDLI Seals 020884 (physical),create,8,1,written,,
517142,Q2041166,"Cuneiform Tablet CTN 6, 075",update,4,6,written,,
443187,Q2162336,"Cuneiform Tablet KBo 54, 077",create,10,1,written,,
379357,Q2162337,Cuneiform Tablet BM 088259,create,10,1,written,,
492877,Q2162338,Cuneiform Tablet P492877,create,8,1,written,,
459973,Q2162339,"Cuneiform Tablet JCS 28, 53, no. 50",create,10,1,written,,
319956,Q2162340,Cuneiform Tablet BM 022319,create,11,1,written,,
510687,Q1893012,"Cuneiform Tablet AbB 12, 164",update,3,8,written,,
597917,Q2162341,Cuneiform Tablet BM 084118,create,9,1,written,,
589909,Q2162342,Cuneiform Tablet BM 070940,create,9,1,written,,
601539,Q2162343,Cuneiform Tablet BM 101650,create,10,1,written,,
307948,Q2162344,"Cuneiform Tablet YOS 07, 164",create,11,1,written,,
122032,Q1980629,"Cuneiform Tablet Nik 2, 349",update,5,7,written,,
202828,Q2004462,Cuneiform Tablet BM 021922,update,4,8,written,,
333514,Q2162345,Cuneiform Tablet ILAJ II 19,create,9,1,written,,
385120,Q2162346,"Cuneiform Tablet OECT 10, 107",create,9,1,written,,
493765,Q2162347,Cuneiform Tablet P493765,create,7,1,written,,
596605,Q2162348,Cuneiform Tablet BM 082926,create,10,1,written,,
260214,Q2162349,Cuneiform Tablet CBS 03850,create,9,1,written,,
112484,Q1930999,Cuneiform Tablet L'uomo 65,update,4,7,written,,
458661,Q2162350,Cuneiform Artifact CDLI Seals 005951 (composite),create,10,0,written,,
576451,Q2162351,Cuneiform Tablet BM 051372,create,9,1,written,,
236474,Q2162352,"Cuneiform Tablet BIN 09, 464",create,10,1,written,,
425351,Q2162353,Cuneiform Tablet ACh Suppl. Ishtar 46,create,11,1,written,,
473531,Q2162354,Cuneiform Artifact CDLI Seals 007276 (physical),create,9,1,written,,
318644,Q2162355,Cuneiform Tablet BM 019167,create,11,1,written,,
331529,Q2162356,"Cuneiform Tablet Nisaba 05/1, 502 U 30490 ?",create,11,1,written,,
594638,Q2162357,Cuneiform Tablet BM 078964,create,10,1,written,,
367349,Q2162358,"Cuneiform Tablet CT 57, 0207",create,11,1,written,,
520231,Q2162359,Cuneiform Tablet NMI BK 01128,create,10,1,written,,
511995,Q2162360,"Cuneiform Tablet CLARA 03, 002-003 01",create,10,1,written,,
234449,Q2162361,"Cuneiform Artifact RIME 3/1.01.07.063, ex. add105",create,11,1,written,,
491758,Q2162362,"Cuneiform Tablet BA 05, 522 64",create,11,1,written,,
571394,Q2162363,Cuneiform Tablet BM 048246,create,7,1,written,,
298889,Q2162364,Cuneiform Tablet NBC 07297,create,10,2,written,,
262229,Q2003037,"Cuneiform Tablet PBS 08/2, 134",update,4,7,written,,
422494,Q2162365,"Cuneiform Artifact RINAP 2, Sargon II 043 ex. 005",create,11,1,written,,
249179,Q1971294,"Cuneiform Tablet AAICAB 1/3, pl. 241, Bod S 274",update,4,8,written,,
540830,Q2162366,Cuneiform Artifact CDLI Seals 019954 (physical),create,9,1,written,,
200815,Q2010208,"Cuneiform Tablet BPOA 07, 1591",update,4,8,written,,
305975,Q2162367,"Cuneiform Tablet YOS 05, 086",create,11,1,written,,
445950,Q2162368,"Cuneiform Tablet KUB 38, 003",create,10,1,written,,
499368,Q2041522,"Cuneiform Tablet CTPSM 1, 130",update,5,7,written,,
143521,Q2031154,"Cuneiform Tablet SAT 2, 0321",update,4,8,written,,
339119,Q2162369,"Cuneiform Tablet BPOA 01, 0461",create,11,1,written,,
241549,Q2162370,Cuneiform Tablet P241549,create,10,1,written,,
10221,Q2162371,"Cuneiform Tablet OIP 099, 243",create,11,1,written,,
312249,Q2162372,Cuneiform Tablet YBC 12293,create,10,2,written,,
118089,Q1963822,"Cuneiform Tablet MVN 14, 0409",update,4,8,written,,
115341,Q1952649,"Cuneiform Tablet MVN 07, 527",update,4,8,written,,
344429,Q2162373,Cuneiform Tablet PRAK A 137,create,8,1,written,,
457594,Q2162374,Cuneiform Artifact CDLI Seals 004884 (composite),create,10,0,written,,
430850,Q2162375,"Cuneiform Tablet Iraq 62, 040 JRL 1036",create,9,1,written,,
535930,Q1367165,"Cuneiform Tablet AKT 7a, 112",update,6,5,written,,
504294,Q2162376,"Cuneiform Tablet Isin 4, 121, IB 1739",create,10,1,written,,
239781,Q2162377,Cuneiform Tablet K 19138,create,11,1,written,,
136421,Q2052018,"Cuneiform Tablet UET 3, 0104",update,4,8,written,,
428099,Q2162378,Cuneiform Artifact RIMI nn,create,10,1,written,,
555331,Q2162379,Cuneiform Tablet MacGinnis Letter Orders from Sippar 119,create,11,1,written,,
406431,Q2162380,Cuneiform Tablet SM 1909.05.299,create,11,1,written,,
277928,Q2162381,Cuneiform Tablet N 2859,create,8,1,written,,
370875,Q2039459,"Cuneiform Tablet CTN 1, pl. 46-48, ND 10009",update,4,8,written,,
564895,Q2162382,Cuneiform Tablet BM 043953,create,8,1,written,,
372848,Q2162383,"Cuneiform Tablet VS 13, 096",create,10,1,written,,
503551,Q2162384,Cuneiform Tablet RS 17.0086 + RS 17.0241,create,9,0,written,,
310274,Q2162385,"Cuneiform Tablet YOS 17, 139",create,11,1,written,,
528601,Q2162386,Cuneiform Artifact CDLI Seals 016680 (physical),create,7,1,written,,
243574,Q2162387,"Cuneiform Tablet ARET 12, 0358",create,10,1,written,,
4632,Q2162388,Cuneiform Tablet IM 135027,create,10,1,written,,
346414,Q2032204,"Cuneiform Tablet CDLI Literary 000823, ex. 001",update,4,8,written,,
529913,Q2162389,"Cuneiform Tablet PIHANS 117, 111",create,11,1,written,,
215314,Q1933513,"Cuneiform Tablet MAD 4, 154",update,3,7,written,,
293396,Q2162390,"Cuneiform Tablet YOS 10, 46",create,9,1,written,,
436087,Q2162391,"Cuneiform Tablet KBo 18, 100",create,10,1,written,,
100840,Q1984383,Cuneiform Tablet Amherst 002,update,4,7,written,,
391533,Q2162392,"Cuneiform Artifact RIME 3/1.01.07.016, ex. add44",create,9,1,written,,
269936,Q2162393,"Cuneiform Artifact RIME 4.02.12.01, ex. 12",create,11,1,written,,
238893,Q2162394,Cuneiform Tablet AAT pl. 47 (K 10196),create,11,1,written,,
209337,Q1984034,"Cuneiform Tablet Nisaba 08, 071",update,3,8,written,,
431742,Q2162395,"Cuneiform Artifact RIME 4.02.13.16, ex. 78",create,10,1,written,,
565787,Q2162396,Cuneiform Tablet BM 032357,create,8,1,written,,
294453,Q2162397,"Cuneiform Tablet GCCI 2, 105",create,10,1,written,,
549312,Q2162398,Cuneiform Artifact CDLI Seals 026554 (physical),create,6,1,written,,
371767,Q2162399,"Cuneiform Tablet VS 05, 033",create,8,1,written,,
274607,Q2162400,"Cuneiform Artifact RIME 4.04.01.04, ex. 054",create,10,1,written,,
222067,Q1980287,"Cuneiform Tablet Nik 1, 298",update,4,8,written,,
480149,Q2162401,"Cuneiform Artifact RIME 3/1.01.07.041, ex. add402",create,9,1,written,,
582216,Q2162402,Cuneiform Tablet BM 062039,create,9,1,written,,
562042,Q2162403,"Cuneiform Tablet MSL 10, 065",create,7,1,written,,
106097,Q1999726,"Cuneiform Tablet BIN 03, 291",update,4,8,written,,
225258,Q2040237,"Cuneiform Tablet CTN 3, ND 10043/2",update,4,7,written,,
376558,Q2162404,Cuneiform Tablet BM 110662,create,10,1,written,,
585029,Q2162405,Cuneiform Tablet BM 065339 + BM 068761,create,10,1,written,,
273438,Q1985001,Cuneiform Tablet P273438,update,4,7,written,,
320338,Q2162406,Cuneiform Tablet BM 023327,create,11,1,written,,
258768,Q2162407,Cuneiform Tablet CBS 01435,create,10,1,written,,
402921,Q2162408,Cuneiform Tablet K 17593,create,10,1,written,,
560585,Q2162409,Cuneiform Tablet BM 017267,create,9,1,written,,
507841,Q2162410,Cuneiform Tablet P507841,create,9,1,written,,
389800,Q2162411,"Cuneiform Tablet TLB 01, 100",create,9,1,written,,
247864,Q2033369,"Cuneiform Tablet CM 22, pl. 36-37",update,4,6,written,,
296194,Q2162412,"Cuneiform Tablet YOS 13, 339",create,9,1,written,,
227265,Q2162413,"Cuneiform Tablet Subartu 02, 086",create,10,1,written,,
245859,Q2162414,Cuneiform Tablet P245859,create,10,1,written,,
340939,Q2162415,"Cuneiform Tablet BPOA 02, 2285",create,11,1,written,,
104550,Q1994169,"Cuneiform Tablet AUCT 3, 338",update,4,7,written,,
1430,Q2162416,Cuneiform Tablet P001430,create,10,1,written,,
449070,Q2059956,Cuneiform Tablet Unpublished texts in IM 02,update,4,8,written,,
342904,Q2062501,"Cuneiform Tablet VS 02, 096",update,4,7,written,,
132931,Q2162417,"Cuneiform Tablet TCTI 2, 03726",create,11,1,written,,
271405,Q2162418,"Cuneiform Tablet Emar 6/1, p. 056, Msk 73110",create,9,1,written,,
587014,Q2162419,Cuneiform Tablet BM 067735,create,10,1,written,,
322305,Q2041827,Cuneiform Tablet CUNES 47-12-087,update,4,7,written,,
374565,Q2162420,Cuneiform Tablet BM 093741,create,11,1,written,,
103295,Q1991682,"Cuneiform Tablet AUCT 1, 450",update,4,7,written,,
394731,Q2162421,"Cuneiform Tablet CT 41, pl. 04, K 02926",create,11,1,written,,
453884,Q1985656,"Cuneiform Tablet Nisaba 15, 0499",update,4,7,written,,
462320,Q2162422,Cuneiform Tablet CST 115,create,10,1,written,,
531420,Q2162423,Cuneiform Tablet Textes Scolaires 183,create,9,1,written,,
434540,Q2162424,"Cuneiform Tablet IBoT 04, 196",create,10,1,written,,
567240,Q2162425,Cuneiform Tablet BM 031028,create,11,1,written,,
291651,Q2010053,"Cuneiform Tablet BPOA 06, 1514",update,4,8,written,,
309055,Q2162426,"Cuneiform Tablet YOS 12, 232",create,10,1,written,,
501096,Q2162427,"Cuneiform Tablet TCTI 3, 04826",create,11,1,written,,
452796,Q2162428,Cuneiform Tablet P452796,create,10,1,written,,
395823,Q2162429,Cuneiform Tablet Shamash Religious Texts pl. 17 K 04986,create,10,1,written,,
118573,Q1966751,"Cuneiform Tablet MVN 15, 308",update,4,7,written,,
498980,Q1362532,"Cuneiform Tablet AKT 6a, 175",update,4,8,written,,
290943,Q2010288,"Cuneiform Tablet BPOA 07, 1622",update,4,8,written,,
343616,Q2024623,"Cuneiform Tablet CDLI Literary 000349, ex. 009",update,4,8,written,,
499692,Q2162430,"Cuneiform Tablet KAL 04, 045",create,11,1,written,,
388712,Q2162431,Cuneiform Tablet LB 0170,create,10,1,written,,
550133,Q2162432,Cuneiform Tablet Bab 36657c,create,11,0,written,,
315076,Q2162433,"Cuneiform Tablet CT 55, 683",create,10,1,written,,
428563,Q2162434,"Cuneiform Artifact RINBE 1, Nebuchadnezzar II nn, ex. nn",create,9,1,written,,
246776,Q2162435,Cuneiform Tablet P246776,create,10,1,written,,
210116,Q2008336,"Cuneiform Tablet BPOA 06, 0045",update,4,8,written,,
368546,Q2162436,"Cuneiform Tablet TCL 32, 069",create,9,1,written,,
476733,Q2162437,Cuneiform Artifact CDLI Seals 009992 (physical),create,8,1,written,,
403633,Q2162438,Cuneiform Tablet K 18416,create,10,1,written,,
285242,Q2162439,"Cuneiform Tablet BAM 2, 146",create,8,1,written,,
420153,Q2162440,Cuneiform Tablet K 21963,create,10,1,written,,
525033,Q2162441,"Cuneiform Artifact UmCT 2, 019",create,11,1,written,,
506753,Q2162442,"Cuneiform Tablet Nisaba 34, 0548",create,10,1,written,,
380322,Q2007317,"Cuneiform Tablet PPAC 5, 1607",update,4,8,written,,
455053,Q2162443,Cuneiform Artifact CDLI Seals 002343 (composite),create,10,0,written,,
496567,Q2162444,"Cuneiform Tablet ADART 5, 099",create,10,1,written,,
265016,Q2162445,"Cuneiform Artifact RIME 1.14.20.01, ex. 65",create,11,1,written,,
573653,Q2162446,Cuneiform Tablet BM 083772,create,9,1,written,,
233676,Q2162447,"Cuneiform Artifact RIME 3/1.01.07.037, ex. 0925",create,11,1,written,,
360176,Q1369919,"Cuneiform Tablet KTS 2, 34",update,5,6,written,,
282587,Q2045696,"Cuneiform Tablet TIM 04, 45",update,3,7,written,,
336716,Q2026127,"Cuneiform Tablet SAA 11, 142",update,4,8,written,,
117686,Q1961463,"Cuneiform Tablet MVN 14, 0005",update,4,8,written,,
558503,Q2162448,Cuneiform Tablet BM 046190,create,8,1,written,,
574196,Q2162449,"Cuneiform Tablet OBO 260, no. 363",create,10,1,written,,
110143,Q2063261,Cuneiform Tablet HLC 269 (pl. 125),update,4,8,written,,
427696,Q2162450,Cuneiform Artifact RIMB 1.nn,create,10,1,written,,
439688,Q2162451,"Cuneiform Tablet KBo 39, 167",create,10,1,written,,
335839,Q1981310,Cuneiform Tablet ADD 1018,update,4,8,written,,
249483,Q2162452,"Cuneiform Tablet AUCT 5, 084",create,8,1,written,,
230959,Q1982300,"Cuneiform Tablet AfO 29/30, 035, N 5951",update,4,6,written,,
357205,Q2162453,"Cuneiform Tablet CDLI Literary 000351, ex. 146",create,10,1,written,,
544520,Q2162454,Cuneiform Artifact CDLI Seals 022209 (physical),create,8,1,written,,
417220,Q2162455,Cuneiform Tablet ROM 910x209.462,create,9,1,written,,
441440,Q2162456,"Cuneiform Tablet KBo 46, 131",create,10,1,written,,
512340,Q2162457,Cuneiform Tablet BAP 037,create,11,1,written,,
539010,Q2162458,Cuneiform Artifact CDLI Seals 018188 (physical),create,8,1,written,,
252365,Q2029547,"Cuneiform Tablet CDLI Literary 000750, ex. 051",update,3,7,written,,
204505,Q2005428,"Cuneiform Tablet PPAC 5, 0648",update,4,8,written,,
299261,Q2162459,Cuneiform Tablet NBC 07708,create,10,2,written,,
303458,Q2162460,"Cuneiform Tablet BPOA 07, 2688",create,11,1,written,,
301465,Q1975487,Cuneiform Tablet NBC 10537,update,4,8,written,,
109698,Q2062502,Cuneiform Tablet Hirose 227,update,4,7,written,,
328708,Q2162461,Cuneiform Tablet CUNES 52-19-141,create,9,1,written,,
250358,Q2051818,"Cuneiform Tablet UET 2, supp 47",update,4,8,written,,
206538,Q2162462,"Cuneiform Tablet BPOA 01, 0164",create,11,1,written,,
355238,Q2162463,"Cuneiform Tablet ARM 27, 136",create,11,1,written,,
572941,Q2162464,Cuneiform Tablet BM 049978,create,8,1,written,,
337804,Q2162465,Cuneiform Tablet OIM A05048,create,11,1,written,,
127230,Q2008936,"Cuneiform Tablet Princeton 1, 541",update,4,8,written,,
232964,Q2162466,"Cuneiform Artifact RIME 3/1.01.07.037, ex. 0213",create,11,1,written,,
116994,Q1958682,"Cuneiform Tablet MVN 13, 222",update,4,8,written,,
446385,Q2162467,"Cuneiform Tablet KUB 44, 047",create,10,1,written,,
380288,Q2162468,Cuneiform Tablet BM 095996,create,10,1,written,,
477821,Q2162469,Cuneiform Artifact CDLI Seals 011080 (physical),create,9,1,written,,
601169,Q2162470,Cuneiform Tablet BM 101229,create,10,1,written,,
9000,Q2162471,"Cuneiform Tablet MDP 26, 312",create,10,1,written,,
515485,Q2052514,"Cuneiform Tablet CUSAS 40, 0701",update,4,7,written,,
525199,Q2162472,Cuneiform Tablet Al-Hashimi diss. no. 37,create,11,1,written,,
476699,Q2162473,Cuneiform Artifact CDLI Seals 009958 (physical),create,8,1,written,,
425701,Q2162474,Cuneiform Tablet Sm 1000,create,9,1,written,,
318214,Q2162475,Cuneiform Tablet BM 018626,create,11,1,written,,
576001,Q2162476,Cuneiform Tablet BM 050866,create,9,1,written,,
385570,Q2162477,"Cuneiform Tablet OECT 13, 041",create,11,1,written,,
139384,Q2058706,"Cuneiform Tablet UET 9, 1254",update,4,8,written,,
473161,Q2162478,Cuneiform Artifact CDLI Seals 006906 (physical),create,9,1,written,,
280410,Q2162479,Cuneiform Tablet N 6653,create,8,1,written,,
520661,Q2162480,Cuneiform Tablet KTU3 4.528,create,10,1,written,,
596255,Q2162481,Cuneiform Artifact BM 081883,create,10,1,written,,
333144,Q1994858,"Cuneiform Tablet AUWE 23, 162",update,4,7,written,,
365724,Q2162482,"Cuneiform Tablet CT 22, pl. 46, no. 247",create,10,1,written,,
458231,Q2162483,Cuneiform Artifact CDLI Seals 005521 (composite),create,10,0,written,,
236024,Q2001815,"Cuneiform Tablet BIN 09, 014",update,4,7,written,,
260644,Q2162484,Cuneiform Tablet CBS 04327,create,9,1,written,,
493335,Q2162485,Cuneiform Tablet P493335,create,7,1,written,,
594268,Q2162486,Cuneiform Tablet BM 078081,create,10,1,written,,
469995,Q2006645,Cuneiform Tablet BM 038942,update,3,8,written,,
367719,Q2162487,"Cuneiform Tablet CT 57, 0578",create,11,1,written,,
249529,Q2162488,"Cuneiform Tablet AUCT 5, 038",create,8,1,written,,
331179,Q2162489,"Cuneiform Tablet Nisaba 05/1, 117",create,11,1,written,,
491308,Q2041045,"Cuneiform Artifact CTN 6, 021",update,4,8,written,,
409394,Q2162490,"Cuneiform Tablet HSS 16, 441",create,10,1,written,,
262679,Q1989317,"Cuneiform Tablet ASJ 05, 150",update,4,8,written,,
267181,Q2162491,Cuneiform Tablet CBS 12542,create,11,1,written,,
234019,Q2162492,"Cuneiform Artifact RIME 3/1.01.07.041, ex. 093",create,11,1,written,,
438830,Q2162493,"Cuneiform Tablet KBo 35, 026",create,10,1,written,,
603154,Q2162494,"Cuneiform Tablet WZKM 56, 139",create,9,1,written,,
591590,Q2162495,Cuneiform Tablet BM 073012,create,10,1,written,,
412472,Q2041798,Cuneiform Tablet CULC 426,update,4,6,written,,
334681,Q1974218,Cuneiform Tablet ABL 1021,update,4,8,written,,
379707,Q2006824,"Cuneiform Tablet PPAC 5, 1344",update,4,8,written,,
378815,Q2006217,"Cuneiform Tablet PPAC 5, 1054",update,4,8,written,,
541372,Q2162496,Cuneiform Artifact CDLI Seals 020514 (physical),create,8,1,written,,
444212,Q2162497,"Cuneiform Tablet KUB 10, 093",create,10,1,written,,
143171,Q2027845,Cuneiform Tablet Sadberk Hanim Museum 05,update,5,7,written,,
335993,Q1981616,Cuneiform Tablet ADD 1219,update,4,7,written,,
517512,Q2162498,"Cuneiform Tablet Nisaba 33, 336",create,9,1,written,,
257537,Q2162499,Cuneiform Tablet BCHP 02,create,11,1,written,,
439722,Q2162500,"Cuneiform Tablet KBo 39, 212",create,10,1,written,,
352457,Q2162501,"Cuneiform Tablet ARM 22, 011",create,11,1,written,,
114803,Q1950313,"Cuneiform Tablet MVN 06, 385",update,4,8,written,,
399553,Q2162502,Cuneiform Tablet BL 205,create,10,1,written,,
304237,Q2162503,Cuneiform Tablet NCBT 02200,create,11,1,written,,
201357,Q2009652,"Cuneiform Tablet Princeton 2, 358",update,4,8,written,,
261956,Q2162504,Cuneiform Tablet CBS 05763,create,7,1,written,,
355392,Q2162505,"Cuneiform Tablet ARM 28, 116",create,11,1,written,,
364836,Q2162506,Cuneiform Tablet LBAT 0704,create,10,1,written,,
206492,Q2005546,Cuneiform Tablet BM 025419,update,4,8,written,,
122462,Q2162507,"Cuneiform Tablet NRVN 1, 245",create,11,1,written,,
109732,Q2062571,Cuneiform Tablet Hirose 261,update,4,7,written,,
424813,Q2162508,"Cuneiform Tablet Babyloniaca 03, 278 Rm 0512",create,9,1,written,,
521973,Q2162509,"Cuneiform Tablet CUSAS 28, 096",create,10,1,written,,
451913,Q2162510,Cuneiform Tablet P451913,create,9,1,written,,
273592,Q1371727,"Cuneiform Tablet CTMMA 1, 087a+b",update,5,5,written,,
311936,Q2162511,Cuneiform Tablet YBC 11966,create,10,1,written,,
554873,Q2162512,Cuneiform Tablet MacGinnis Letter Orders from Sippar 102,create,11,1,written,,
4262,Q2162513,"Cuneiform Tablet IM 134721,2",create,10,1,written,,
101302,Q1986159,"Cuneiform Tablet AnOr 07, 007",update,4,8,written,,
549742,Q2162514,Cuneiform Artifact Ashm 1939-0332 (017),create,9,1,written,,
582646,Q2162515,Cuneiform Tablet BM 062533,create,9,1,written,,
371337,Q2162516,"Cuneiform Tablet VS 03, 048",create,8,1,written,,
274257,Q2039194,"Cuneiform Tablet CT 58, 61",update,4,8,written,,
585183,Q2162517,Cuneiform Tablet BM 065523,create,9,1,written,,
340893,Q2162518,"Cuneiform Tablet BPOA 02, 2240",create,11,1,written,,
209767,Q1999918,"Cuneiform Tablet Ontario 2, 413",update,4,8,written,,
431312,Q2162519,"Cuneiform Tablet ZA 104, 146–170",create,9,1,written,,
562412,Q2162520,Cuneiform Tablet BM 033704,create,10,1,written,,
222437,Q2162521,"Cuneiform Artifact RIME 1.09.03.09, ex. 16",create,11,1,written,,
391163,Q2162522,"Cuneiform Artifact RIME 3/1.01.07.037, ex. add1291",create,10,1,written,,
217779,Q1924349,"Cuneiform Tablet ITT 4, 07414",update,4,7,written,,
241119,Q2162523,Cuneiform Tablet P241119,create,10,1,written,,
467572,Q2014768,"Cuneiform Tablet RIMA 2.0.100.001, ex. 03 = RIMA 2.0.100.004, ex. 01",update,4,8,written,,
