review_decision,review_notes,old_cdli_id,canonical_factgrid_qid,canonical_factgrid_url,duplicate_factgrid_qid,duplicate_factgrid_url,canonical_label,duplicate_label_to_preserve,all_labels_seen,duplicate_group_qids,duplicate_count_for_cdli_id,reuse_pool_status,future_reuse_status,source_duplicate_audit,reuse_precondition_1,reuse_precondition_2,reuse_precondition_3
,,P272897,Q1935525,https://database.factgrid.de/wiki/Item:Q1935525,Q2168057,https://database.factgrid.de/wiki/Item:Q2168057,"Cuneiform Cone RIME 3/1.01.07.011, ex. add49","Cuneiform Cone RIME 3/1.01.07.011, ex. add49","Cuneiform Cone RIME 3/1.01.07.011, ex. add49 | Cuneiform Artifact RIME 3/1.01.07.011, ex. add49",Q2168057,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P272907,Q1954019,https://database.factgrid.de/wiki/Item:Q1954019,Q2156882,https://database.factgrid.de/wiki/Item:Q2156882,"Cuneiform Cone RIME 4.04.01.02, ex. add065","Cuneiform Cone RIME 4.04.01.02, ex. add065","Cuneiform Cone RIME 4.04.01.02, ex. add065 | Cuneiform Artifact RIME 4.04.01.02, ex. add065",Q2156882,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273488,Q2012898,https://database.factgrid.de/wiki/Item:Q2012898,Q2012899,https://database.factgrid.de/wiki/Item:Q2012899,"Cuneiform Tablet RA 101, 37 02","Cuneiform Tablet RA 101, 37 02","Cuneiform Tablet RA 101, 37 02",Q2012899,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273802,Q1931948,https://database.factgrid.de/wiki/Item:Q1931948,Q2167454,https://database.factgrid.de/wiki/Item:Q2167454,Cuneiform Prism Education in the Earliest Schools 015,Cuneiform Prism Education in the Earliest Schools 015,Cuneiform Prism Education in the Earliest Schools 015 | Cuneiform Tablet Education in the Earliest Schools 015,Q2167454,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273880,Q1931925,https://database.factgrid.de/wiki/Item:Q1931925,Q2157929,https://database.factgrid.de/wiki/Item:Q2157929,"Cuneiform Prism CUSAS 12, 3.1.01","Cuneiform Prism CUSAS 12, 3.1.01","Cuneiform Prism CUSAS 12, 3.1.01 | Cuneiform Artifact CUSAS 12, 3.1.01",Q2157929,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273884,Q894526,https://database.factgrid.de/wiki/Item:Q894526,Q2047396,https://database.factgrid.de/wiki/Item:Q2047396,Cuneiform Tablet HS 1374,Cuneiform Tablet HS 1374,"Cuneiform Tablet HS 1374 | Cuneiform Tablet TMH 06, 13",Q2047396,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273885,Q894157,https://database.factgrid.de/wiki/Item:Q894157,Q2047415,https://database.factgrid.de/wiki/Item:Q2047415,Cuneiform Tablet HS 1375,Cuneiform Tablet HS 1375,"Cuneiform Tablet HS 1375 | Cuneiform Tablet TMH 06, 23",Q2047415,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273888,Q894076,https://database.factgrid.de/wiki/Item:Q894076,Q2047373,https://database.factgrid.de/wiki/Item:Q2047373,Cuneiform Tablet HS 1464,Cuneiform Tablet HS 1464,"Cuneiform Tablet HS 1464 | Cuneiform Tablet TMH 06, 02",Q2047373,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273890,Q894113,https://database.factgrid.de/wiki/Item:Q894113,Q2047406,https://database.factgrid.de/wiki/Item:Q2047406,Cuneiform Tablet HS 1496,Cuneiform Tablet HS 1496,"Cuneiform Tablet HS 1496 | Cuneiform Tablet TMH 06, 18",Q2047406,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273891,Q894223,https://database.factgrid.de/wiki/Item:Q894223,Q2047402,https://database.factgrid.de/wiki/Item:Q2047402,Cuneiform Tablet HS 1497,Cuneiform Tablet HS 1497,"Cuneiform Tablet HS 1497 | Cuneiform Tablet TMH 06, 16",Q2047402,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273892,Q894207,https://database.factgrid.de/wiki/Item:Q894207,Q2047393,https://database.factgrid.de/wiki/Item:Q2047393,Cuneiform Tablet HS 1526,Cuneiform Tablet HS 1526,"Cuneiform Tablet HS 1526 | Cuneiform Tablet TMH 06, 12",Q2047393,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273896,Q894390,https://database.factgrid.de/wiki/Item:Q894390,Q2047379,https://database.factgrid.de/wiki/Item:Q2047379,Cuneiform Tablet HS 1552,Cuneiform Tablet HS 1552,"Cuneiform Tablet HS 1552 | Cuneiform Tablet TMH 06, 05",Q2047379,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273897,Q894326,https://database.factgrid.de/wiki/Item:Q894326,Q2047398,https://database.factgrid.de/wiki/Item:Q2047398,Cuneiform Tablet HS 1556,Cuneiform Tablet HS 1556,"Cuneiform Tablet HS 1556 | Cuneiform Tablet TMH 06, 14",Q2047398,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273898,Q894120,https://database.factgrid.de/wiki/Item:Q894120,Q2047385,https://database.factgrid.de/wiki/Item:Q2047385,Cuneiform Tablet HS 1573,Cuneiform Tablet HS 1573,"Cuneiform Tablet HS 1573 | Cuneiform Tablet TMH 06, 07b & 08",Q2047385,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273902,Q894841,https://database.factgrid.de/wiki/Item:Q894841,Q2047391,https://database.factgrid.de/wiki/Item:Q2047391,Cuneiform Tablet HS 1600,Cuneiform Tablet HS 1600,"Cuneiform Tablet HS 1600 | Cuneiform Tablet TMH 06, 11",Q2047391,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273904,Q894907,https://database.factgrid.de/wiki/Item:Q894907,Q2047400,https://database.factgrid.de/wiki/Item:Q2047400,Cuneiform Tablet HS 2090,Cuneiform Tablet HS 2090,"Cuneiform Tablet HS 2090 | Cuneiform Tablet TMH 06, 15",Q2047400,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273906,Q894789,https://database.factgrid.de/wiki/Item:Q894789,Q2047389,https://database.factgrid.de/wiki/Item:Q2047389,Cuneiform Tablet HS 2266,Cuneiform Tablet HS 2266,"Cuneiform Tablet HS 2266 | Cuneiform Tablet TMH 06, 10",Q2047389,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273907,Q894194,https://database.factgrid.de/wiki/Item:Q894194,Q2047411,https://database.factgrid.de/wiki/Item:Q2047411,Cuneiform Tablet HS 2315,Cuneiform Tablet HS 2315,"Cuneiform Tablet HS 2315 | Cuneiform Tablet TMH 06, 20",Q2047411,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273911,Q893897,https://database.factgrid.de/wiki/Item:Q893897,Q2047369,https://database.factgrid.de/wiki/Item:Q2047369,Cuneiform Tablet HS 2438,Cuneiform Tablet HS 2438,"Cuneiform Tablet HS 2438 | Cuneiform Tablet TMH 06, 01a",Q2047369,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273912,Q893905,https://database.factgrid.de/wiki/Item:Q893905,Q2047409,https://database.factgrid.de/wiki/Item:Q2047409,Cuneiform Tablet HS 2439,Cuneiform Tablet HS 2439,"Cuneiform Tablet HS 2439 | Cuneiform Tablet TMH 06, 19",Q2047409,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P273916,Q894372,https://database.factgrid.de/wiki/Item:Q894372,Q2047413,https://database.factgrid.de/wiki/Item:Q2047413,Cuneiform Tablet HS 2541,Cuneiform Tablet HS 2541,"Cuneiform Tablet HS 2541 | Cuneiform Tablet TMH 06, 22",Q2047413,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P274105,Q1955329,https://database.factgrid.de/wiki/Item:Q1955329,Q2168267,https://database.factgrid.de/wiki/Item:Q2168267,"Cuneiform Cone RIME 4.04.01.03, ex. add359","Cuneiform Cone RIME 4.04.01.03, ex. add359","Cuneiform Cone RIME 4.04.01.03, ex. add359 | Cuneiform Artifact RIME 4.04.01.03, ex. add359",Q2168267,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P274109,Q1939087,https://database.factgrid.de/wiki/Item:Q1939087,Q2150358,https://database.factgrid.de/wiki/Item:Q2150358,"Cuneiform Cone RIME 3/1.01.07.037, ex. add1189","Cuneiform Cone RIME 3/1.01.07.037, ex. add1189","Cuneiform Cone RIME 3/1.01.07.037, ex. add1189 | Cuneiform Artifact RIME 3/1.01.07.037, ex. add1189",Q2150358,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P274607,Q1955749,https://database.factgrid.de/wiki/Item:Q1955749,Q2162400,https://database.factgrid.de/wiki/Item:Q2162400,"Cuneiform Cone RIME 4.04.01.04, ex. 054","Cuneiform Cone RIME 4.04.01.04, ex. 054","Cuneiform Cone RIME 4.04.01.04, ex. 054 | Cuneiform Artifact RIME 4.04.01.04, ex. 054",Q2162400,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P274611,Q1955317,https://database.factgrid.de/wiki/Item:Q1955317,Q2160412,https://database.factgrid.de/wiki/Item:Q2160412,"Cuneiform Cone RIME 4.04.01.03, ex. add353","Cuneiform Cone RIME 4.04.01.03, ex. add353","Cuneiform Cone RIME 4.04.01.03, ex. add353 | Cuneiform Artifact RIME 4.04.01.03, ex. add353",Q2160412,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P274631,Q1909600,https://database.factgrid.de/wiki/Item:Q1909600,Q2153286,https://database.factgrid.de/wiki/Item:Q2153286,Cuneiform Seal (not impression) CDLI Seals 001541 (physical),Cuneiform Seal (not impression) CDLI Seals 001541 (physical),Cuneiform Seal (not impression) CDLI Seals 001541 (physical) | Cuneiform Artifact CDLI Seals 001541 (physical),Q2153286,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P274650,Q1908799,https://database.factgrid.de/wiki/Item:Q1908799,Q2165259,https://database.factgrid.de/wiki/Item:Q2165259,"Cuneiform Tag MVN 10, 248","Cuneiform Tag MVN 10, 248","Cuneiform Tag MVN 10, 248 | Cuneiform Artifact MVN 10, 248",Q2165259,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P274754,Q1908739,https://database.factgrid.de/wiki/Item:Q1908739,Q2159455,https://database.factgrid.de/wiki/Item:Q2159455,"Cuneiform Tag BRM 3, 058","Cuneiform Tag BRM 3, 058","Cuneiform Tag BRM 3, 058 | Cuneiform Artifact BRM 3, 058",Q2159455,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P274762,Q1908747,https://database.factgrid.de/wiki/Item:Q1908747,Q2146704,https://database.factgrid.de/wiki/Item:Q2146704,"Cuneiform Tag BRM 3, 066","Cuneiform Tag BRM 3, 066","Cuneiform Tag BRM 3, 066 | Cuneiform Artifact BRM 3, 066",Q2146704,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P274914,Q1954493,https://database.factgrid.de/wiki/Item:Q1954493,Q2165805,https://database.factgrid.de/wiki/Item:Q2165805,"Cuneiform Cone RIME 4.04.01.03, ex. add148","Cuneiform Cone RIME 4.04.01.03, ex. add148","Cuneiform Cone RIME 4.04.01.03, ex. add148 | Cuneiform Artifact RIME 4.04.01.03, ex. add148",Q2165805,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
,,P275107,Q1893017,https://database.factgrid.de/wiki/Item:Q1893017,Q1931908,https://database.factgrid.de/wiki/Item:Q1931908,Cuneiform Tablet LIH 32,Cuneiform Tablet LIH 32,Cuneiform Tablet LIH 32 | Cuneiform Tablet LIH 032,Q1931908,1,hold_until_canonical_repair,,live_factgrid_register_p692,canonical_factgrid_qid has been checked for complete CDLI claims,old duplicate identity is preserved in this CSV before the item is repurposed,manual approval or future_reuse_status=approved before clear=True rewrite
