reuse_pool_status,reuse_candidate_class,qid_available_for_future_entity,canonical_factgrid_qid,old_cdli_id,old_duplicate_label_to_preserve,canonical_label,old_aliases_to_preserve,reuse_precondition_1,reuse_precondition_2,reuse_precondition_3,future_entity_type,future_entity_label,future_reuse_status,source_duplicate_audit,human_review_decision,human_review_notes
candidate,duplicate_p692_cdli_artifact,Q2158343,Q1923993,P456110,Cuneiform Seal (not impression) CDLI Seals 003400 (composite),Cuneiform Seal (not impression) CDLI Seals 003400 (composite),Cuneiform Seal (not impression) CDLI Seals 003400 (composite) | Cuneiform Artifact CDLI Seals 003400 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158366,Q1964970,P468941,"Cuneiform Brick RIMB 2.06.32.09, ex. 008","Cuneiform Brick RIMB 2.06.32.09, ex. 008","Cuneiform Brick RIMB 2.06.32.09, ex. 008 | Cuneiform Artifact RINAP 5/3, Ashurbanipal 251, ex. 008",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158377,Q1936692,P232708,"Cuneiform Cone RIME 3/1.01.07.031, ex. 124","Cuneiform Cone RIME 3/1.01.07.031, ex. 124","Cuneiform Cone RIME 3/1.01.07.031, ex. 124 | Cuneiform Artifact RIME 3/1.01.07.031, ex. 124",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158386,Q1934406,P231827,"Cuneiform Cone RIME 3/1.01.06.04, ex. 010","Cuneiform Cone RIME 3/1.01.06.04, ex. 010","Cuneiform Cone RIME 3/1.01.06.04, ex. 010 | Cuneiform Artifact RIME 3/1.01.06.04, ex. 010",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158391,Q1957246,P200383,Cuneiform Bulla Christie's Erlenmeyer no. 79,Cuneiform Bulla Christie's Erlenmeyer no. 79,Cuneiform Bulla Christie's Erlenmeyer no. 79 | Cuneiform Artifact Christie's Erlenmeyer no. 79,canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158441,Q1929644,P464061,Cuneiform Seal (not impression) CDLI Seals 006432 (composite),Cuneiform Seal (not impression) CDLI Seals 006432 (composite),Cuneiform Seal (not impression) CDLI Seals 006432 (composite) | Cuneiform Artifact CDLI Seals 006432 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158443,Q1954060,P432601,"Cuneiform Cone RIME 4.04.01.03, ex. 043","Cuneiform Cone RIME 4.04.01.03, ex. 043","Cuneiform Cone RIME 4.04.01.03, ex. 043 | Cuneiform Artifact RIME 4.04.01.03, ex. 043",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158464,Q1926504,P457351,Cuneiform Seal (not impression) CDLI Seals 004641 (composite),Cuneiform Seal (not impression) CDLI Seals 004641 (composite),Cuneiform Seal (not impression) CDLI Seals 004641 (composite) | Cuneiform Artifact CDLI Seals 004641 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158466,Q1907764,P450494,"Cuneiform Vessel RINAP 4 Esarhaddon 091, ex. 001","Cuneiform Vessel RINAP 4 Esarhaddon 091, ex. 001","Cuneiform Vessel RINAP 4 Esarhaddon 091, ex. 001 | Cuneiform Artifact RINAP 4 Esarhaddon 091, ex. 001",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158506,Q1938276,P233549,"Cuneiform Cone RIME 3/1.01.07.037, ex. 0798","Cuneiform Cone RIME 3/1.01.07.037, ex. 0798","Cuneiform Cone RIME 3/1.01.07.037, ex. 0798 | Cuneiform Artifact RIME 3/1.01.07.037, ex. 0798",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158551,Q1922368,P454984,Cuneiform Seal (not impression) CDLI Seals 002274 (composite),Cuneiform Seal (not impression) CDLI Seals 002274 (composite),Cuneiform Seal (not impression) CDLI Seals 002274 (composite) | Cuneiform Artifact CDLI Seals 002274 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158558,Q1961418,P373465,"Cuneiform Brick RIMA 1.0.077.036, ex. 04","Cuneiform Brick RIMA 1.0.077.036, ex. 04","Cuneiform Brick RIMA 1.0.077.036, ex. 04 | Cuneiform Artifact RIMA 1.0.077.036, ex. 04",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158565,Q1965372,P222358,"Cuneiform Brick RIME 1.09.01.30a, ex. 01","Cuneiform Brick RIME 1.09.01.30a, ex. 01","Cuneiform Brick RIME 1.09.01.30a, ex. 01 | Cuneiform Artifact RIME 1.09.01.30a, ex. 01",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158582,Q1923076,P455696,Cuneiform Seal (not impression) CDLI Seals 002986 (composite),Cuneiform Seal (not impression) CDLI Seals 002986 (composite),Cuneiform Seal (not impression) CDLI Seals 002986 (composite) | Cuneiform Artifact CDLI Seals 002986 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158595,Q1968034,P225537,"Cuneiform Brick RIME 4.01.06.01, ex. 34","Cuneiform Brick RIME 4.01.06.01, ex. 34","Cuneiform Brick RIME 4.01.06.01, ex. 34 | Cuneiform Artifact RIME 4.01.06.01, ex. 34",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158599,Q1925434,P456813,Cuneiform Seal (not impression) CDLI Seals 004103 (composite),Cuneiform Seal (not impression) CDLI Seals 004103 (composite),Cuneiform Seal (not impression) CDLI Seals 004103 (composite) | Cuneiform Artifact CDLI Seals 004103 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158607,Q1927179,P457701,Cuneiform Seal (not impression) CDLI Seals 004991 (composite),Cuneiform Seal (not impression) CDLI Seals 004991 (composite),Cuneiform Seal (not impression) CDLI Seals 004991 (composite) | Cuneiform Artifact CDLI Seals 004991 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158618,Q1951992,P481934,"Cuneiform Cone RIME 4.01.10.02, ex. add16","Cuneiform Cone RIME 4.01.10.02, ex. add16","Cuneiform Cone RIME 4.01.10.02, ex. add16 | Cuneiform Artifact RIME 4.01.10.02, ex. add16",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158626,Q1937416,P233119,"Cuneiform Cone RIME 3/1.01.07.037, ex. 0368","Cuneiform Cone RIME 3/1.01.07.037, ex. 0368","Cuneiform Cone RIME 3/1.01.07.037, ex. 0368 | Cuneiform Artifact RIME 3/1.01.07.037, ex. 0368",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158641,Q1963327,P399396,Cuneiform Brick RIMA 2.nn (P399396),Cuneiform Brick RIMA 2.nn (P399396),Cuneiform Brick RIMA 2.nn (P399396) | Cuneiform Artifact RIMA 2.nn,canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158683,Q1947169,P234326,"Cuneiform Cone RIME 3/1.01.07.048, ex. 011","Cuneiform Cone RIME 3/1.01.07.048, ex. 011","Cuneiform Cone RIME 3/1.01.07.048, ex. 011 | Cuneiform Artifact RIME 3/1.01.07.048, ex. 011",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158707,Q1959704,P465670,"Cuneiform Brick RIMA 1.0.033.003, ex. 36","Cuneiform Brick RIMA 1.0.033.003, ex. 36","Cuneiform Brick RIMA 1.0.033.003, ex. 36 | Cuneiform Artifact RIMA 1.0.033.003, ex. 36",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158762,Q1968038,P431538,"Cuneiform Brick RIME 4.01.06.01, ex. 36","Cuneiform Brick RIME 4.01.06.01, ex. 36","Cuneiform Brick RIME 4.01.06.01, ex. 36 | Cuneiform Artifact RIME 4.01.06.01, ex. 36",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158764,Q1963422,P373520,"Cuneiform Brick RIMA 3.0.102.099, ex. 07","Cuneiform Brick RIMA 3.0.102.099, ex. 07","Cuneiform Brick RIMA 3.0.102.099, ex. 07 | Cuneiform Artifact RIMA 3.0.102.099, ex. 07",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158793,Q1922611,P455229,Cuneiform Seal (not impression) CDLI Seals 002519 (physical),Cuneiform Seal (not impression) CDLI Seals 002519 (physical),Cuneiform Seal (not impression) CDLI Seals 002519 (physical) | Cuneiform Artifact CDLI Seals 002519 (physical),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158804,Q1926232,P457214,Cuneiform Seal (not impression) CDLI Seals 004504 (composite),Cuneiform Seal (not impression) CDLI Seals 004504 (composite),Cuneiform Seal (not impression) CDLI Seals 004504 (composite) | Cuneiform Artifact CDLI Seals 004504 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158849,Q1932823,P527274,"Cuneiform Envelope BATSH 6, 149","Cuneiform Envelope BATSH 6, 149","Cuneiform Envelope BATSH 6, 149 | Cuneiform Artifact BATSH 6, 149",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158853,Q1930026,P474574,Cuneiform Seal (not impression) CDLI Seals 007797 (physical),Cuneiform Seal (not impression) CDLI Seals 007797 (physical),Cuneiform Seal (not impression) CDLI Seals 007797 (physical) | Cuneiform Artifact CDLI Seals 007797 (physical),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158890,Q1946812,P234263,"Cuneiform Cone RIME 3/1.01.07.041, ex. 337","Cuneiform Cone RIME 3/1.01.07.041, ex. 337","Cuneiform Cone RIME 3/1.01.07.041, ex. 337 | Cuneiform Artifact RIME 3/1.01.07.041, ex. 337",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158909,Q1922765,P455383,Cuneiform Seal (not impression) CDLI Seals 002673 (composite),Cuneiform Seal (not impression) CDLI Seals 002673 (composite),Cuneiform Seal (not impression) CDLI Seals 002673 (composite) | Cuneiform Artifact CDLI Seals 002673 (composite),canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158931,Q1960048,P465735,"Cuneiform Brick RIMA 1.0.033.014, ex. 09","Cuneiform Brick RIMA 1.0.033.014, ex. 09","Cuneiform Brick RIMA 1.0.033.014, ex. 09 | Cuneiform Artifact RIMA 1.0.033.014, ex. 09",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158938,Q1957556,P220670,Cuneiform Bulla DP 012,Cuneiform Bulla DP 012,"Cuneiform Bulla DP 012 | Cuneiform Artifact RIME 1.09.08.01, ex. 02",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
candidate,duplicate_p692_cdli_artifact,Q2158941,Q1957324,P225188,"Cuneiform Bulla CTN 3, 043","Cuneiform Bulla CTN 3, 043","Cuneiform Bulla CTN 3, 043 | Cuneiform Tablet CTN 3, 043",canonical_factgrid_qid reviewed as duplicate canonical to retain,old duplicate identity is preserved in this CSV before the item is repurposed,approved for clear=True rewrite after human duplicate review,,,approved,live_factgrid_register_p692,,
