audit_status,cdli_id,factgrid_qid,live_cdli_id,live_label_en,live_description_en,label,artifact_type,period_id,period,period_time_range,statement_status,statement_value,statement_value_label,live_period_property,live_period_qid,live_period_label,provenience,primary_collection
no_expected_no_live,572081,Q2167368,P572081,Cuneiform Tablet BM 049608,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572081",BM 049608,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572150,Q2164630,P572150,Cuneiform Tablet BM 049682,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572150",BM 049682,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572193,Q2047706,P572193,Cuneiform Tablet BM 049729,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572193",BM 049729,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572214,Q2170106,P572214,Cuneiform Tablet BM 049753,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572214",BM 049753,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572347,Q2165922,P572347,Cuneiform Tablet BM 046410 + BM 046495,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572347",BM 046410 + BM 046495,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572445,Q2164712,P572445,"Cuneiform Tablet Fs Lambert 174-175, text 20 A","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P572445","Fs Lambert 174-175, text 20 A",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,572469,Q2047826,P572469,Cuneiform Tablet BM 046285,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572469",BM 046285,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572500,Q2164505,P572500,"Cuneiform Tablet Lugale, text u1","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572500","Lugale, text u1",tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572594,Q2166750,P572594,Cuneiform Tablet Lamaštu text α,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P572594",Lamaštu text α,tablet,,,,,,,,,,Nippur (mod. Nuffar),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,572717,Q2166082,P572717,"Cuneiform Tablet AnOr 9, 15","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P572717","AnOr 9, 15",tablet,,,,,,,,,,,"Vorderasiatisches Museum, Berlin, Germany"
no_expected_no_live,572740,Q1366952,P572740,"Cuneiform Tablet Ambos, Baurituale no. 21","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P572740","Ambos, Baurituale no. 21",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,572756,Q2162522,P572756,Cuneiform Tablet Archives de Borsippa 244,"CDLI artifact: tablet; from Borsippa (mod. Birs Nimrud); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P572756",Archives de Borsippa 244,tablet,,,,,,,,,,Borsippa (mod. Birs Nimrud),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,572783,Q2163852,P572783,"Cuneiform Tablet Archives de Borsippa 94, 262","CDLI artifact: tablet; from Borsippa (mod. Birs Nimrud); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P572783","Archives de Borsippa 94, 262",tablet,,,,,,,,,,Borsippa (mod. Birs Nimrud),"Arkeoloji Müzeleri, Istanbul, Turkey"
no_expected_no_live,572804,Q2162098,P572804,Cuneiform Tablet BM 049820,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P572804",BM 049820,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,572828,Q2167288,P572828,Cuneiform Tablet BM 049846,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572828",BM 049846,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572853,Q2164356,P572853,"Cuneiform Tablet MacGinnis, Mes 31, no. 53","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P572853","MacGinnis, Mes 31, no. 53",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,572869,Q2169616,P572869,Cuneiform Tablet BM 049890,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572869",BM 049890,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572886,Q2169139,P572886,Cuneiform Tablet BM 049910,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572886",BM 049910,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572890,Q2047085,P572890,Cuneiform Tablet BM 049915,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P572890",BM 049915,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,572916,Q2165189,P572916,Cuneiform Tablet BM 049947,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572916",BM 049947,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572941,Q2162464,P572941,Cuneiform Tablet BM 049978,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572941",BM 049978,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,572982,Q2167102,P572982,Cuneiform Tablet BM 050028,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P572982",BM 050028,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,573014,Q2167985,P573014,Cuneiform Tablet BM 050063,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P573014",BM 050063,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,573038,Q2163724,P573038,Cuneiform Tablet BM 050088,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P573038",BM 050088,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,573043,Q2165561,P573043,Cuneiform Tablet BM 050094,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P573043",BM 050094,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,573110,Q2170591,P573110,Cuneiform Tablet BM 050178,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P573110",BM 050178,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,573278,Q2047187,P573278,Cuneiform Tablet NBDSPC no. 171,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P573278",NBDSPC no. 171,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,573311,Q2164188,P573311,Cuneiform Tablet NBDSPC no. 5,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P573311",NBDSPC no. 5,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,573413,Q2165401,P573413,Cuneiform Tablet NBDSPC no. 78,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P573413",NBDSPC no. 78,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,573487,Q2163458,P573487,Cuneiform Tablet SCT 096,"CDLI artifact: tablet; held by Smith College, Northampton, Massachusetts, USA; CDLI P573487",SCT 096,tablet,,,,,,,,,,,"Smith College, Northampton, Massachusetts, USA"
no_expected_no_live,573501,Q2168494,P573501,Cuneiform Tablet SCT 110,"CDLI artifact: tablet; from Borsippa (mod. Birs Nimrud); held by Smith College, Northampton, Massachusetts, USA; CDLI P573501",SCT 110,tablet,,,,,,,,,,Borsippa (mod. Birs Nimrud),"Smith College, Northampton, Massachusetts, USA"
no_expected_no_live,573517,Q2165395,P573517,Cuneiform Tablet BM 050835 + BM 051546 + BM 052855,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P573517",BM 050835 + BM 051546 + BM 052855,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,573653,Q2162446,P573653,Cuneiform Tablet BM 083772,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P573653",BM 083772,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,573782,Q2047056,P573782,"Cuneiform Tablet OBO 260, no. 205","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P573782","OBO 260, no. 205",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,573891,Q2163811,P573891,"Cuneiform Tablet OBO 260, no. 314","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P573891","OBO 260, no. 314",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,573917,Q2167665,P573917,"Cuneiform Tablet OBO 260, no. 246","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P573917","OBO 260, no. 246",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,573956,Q2169972,P573956,"Cuneiform Tablet OBO 260, no. 347","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P573956","OBO 260, no. 347",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574047,Q2047048,P574047,"Cuneiform Tablet OBO 260, no. 248","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574047","OBO 260, no. 248",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574051,Q2169148,P574051,"Cuneiform Tablet OBO 260, no. 351","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574051","OBO 260, no. 351",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574102,Q2147607,P574102,"Cuneiform Tablet OBO 260, no. 319","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574102","OBO 260, no. 319",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574196,Q2162449,P574196,"Cuneiform Tablet OBO 260, no. 363","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574196","OBO 260, no. 363",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574207,Q2163685,P574207,"Cuneiform Tablet OBO 260, no. 157","CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574207","OBO 260, no. 157",tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574293,Q2166222,P574293,Cuneiform Tablet BM 053165,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574293",BM 053165,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574339,Q2166418,P574339,Cuneiform Tablet BM 053474,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574339",BM 053474,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574342,Q2163459,P574342,Cuneiform Tablet BM 053515,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574342",BM 053515,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574378,Q2168745,P574378,Cuneiform Tablet BM 053788,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574378",BM 053788,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574381,Q2168134,P574381,Cuneiform Tablet BM 053801,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574381",BM 053801,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574397,Q2150046,P574397,Cuneiform Tablet BM 053851,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574397",BM 053851,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574401,Q2169270,P574401,Cuneiform Tablet BM 053859,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574401",BM 053859,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574417,Q2021719,P574417,Cuneiform Tablet BM 053929,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574417",BM 053929,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574440,Q2167037,P574440,"Cuneiform Tablet AOAT 50, pl. 11","CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574440","AOAT 50, pl. 11",tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574483,Q2162245,P574483,Cuneiform Tablet BM 055117,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574483",BM 055117,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574505,Q2167230,P574505,Cuneiform Tablet BM 055280,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574505",BM 055280,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574529,Q2162125,P574529,Cuneiform Tablet BM 055493,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574529",BM 055493,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574544,Q2169508,P574544,Cuneiform Tablet BM 058656,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574544",BM 058656,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574552,Q2144381,P574552,Cuneiform Tablet BM 059250 + BM 059965,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574552",BM 059250 + BM 059965,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574591,Q2165030,P574591,Cuneiform Tablet BM 061537,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574591",BM 061537,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574657,Q2163554,P574657,Cuneiform Tablet BM 066576,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574657",BM 066576,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574682,Q2167659,P574682,Cuneiform Tablet BM 068082,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574682",BM 068082,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574694,Q2168345,P574694,Cuneiform Tablet BM 068314,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574694",BM 068314,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574712,Q2163332,P574712,Cuneiform Tablet BM 068826,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574712",BM 068826,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574728,Q2166940,P574728,Cuneiform Tablet BM 069459,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574728",BM 069459,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574769,Q2166276,P574769,Cuneiform Tablet BM 069999,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574769",BM 069999,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574786,Q2165557,P574786,Cuneiform Tablet BM 070099,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574786",BM 070099,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574790,Q2170229,P574790,Cuneiform Tablet BM 070131,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574790",BM 070131,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574801,Q2063940,P574801,Cuneiform Tablet BM 070565,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574801",BM 070565,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574817,Q2169641,P574817,Cuneiform Tablet BM 070732,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574817",BM 070732,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574856,Q2167389,P574856,Cuneiform Tablet BM 071811,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P574856",BM 071811,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,574895,Q2162749,P574895,Cuneiform Tablet BM 072043,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574895",BM 072043,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574913,Q2166616,P574913,Cuneiform Tablet BM 072082,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574913",BM 072082,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574944,Q2047734,P574944,Cuneiform Tablet BM 072162,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574944",BM 072162,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574952,Q2168851,P574952,Cuneiform Tablet BM 072176,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574952",BM 072176,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574968,Q2164741,P574968,Cuneiform Tablet BM 072211,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574968",BM 072211,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,574987,Q2164643,P574987,Cuneiform Tablet BM 072274,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P574987",BM 072274,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,575046,Q2163837,P575046,Cuneiform Tablet BM 073316,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P575046",BM 073316,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,575085,Q1367319,P575085,Cuneiform Tablet BM 073712,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P575085",BM 073712,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,575093,Q2162492,P575093,Cuneiform Tablet BM 073830,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P575093",BM 073830,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,575103,Q2163048,P575103,Cuneiform Tablet BM 073920,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P575103",BM 073920,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,575139,Q2161875,P575139,Cuneiform Tablet BM 074226,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P575139",BM 074226,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,575178,Q2165961,P575178,Cuneiform Tablet BM 076186,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575178",BM 076186,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575181,Q2169956,P575181,Cuneiform Tablet BM 076238,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575181",BM 076238,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575197,Q2165879,P575197,Cuneiform Tablet BM 076481,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575197",BM 076481,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575206,Q2047445,P575206,Cuneiform Tablet BM 076564 + BM 076745 + BM 082946,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575206",BM 076564 + BM 076745 + BM 082946,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575210,Q2169008,P575210,Cuneiform Tablet BM 076597,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575210",BM 076597,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575251,Q2166736,P575251,Cuneiform Tablet BM 076954,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575251",BM 076954,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575314,Q2167543,P575314,Cuneiform Tablet BM 077146,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575314",BM 077146,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575343,Q2063576,P575343,Cuneiform Tablet BM 077717,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575343",BM 077717,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575355,Q2169786,P575355,Cuneiform Tablet BM 078116,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575355",BM 078116,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575380,Q2164717,P575380,Cuneiform Tablet BM 082854,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575380",BM 082854,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575416,Q2163954,P575416,Cuneiform Tablet BM 083892,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575416",BM 083892,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575482,Q2165914,P575482,Cuneiform Tablet BM 053554,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575482",BM 053554,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575528,Q2166094,P575528,Cuneiform Tablet BM 050239,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575528",BM 050239,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575553,Q2163160,P575553,Cuneiform Tablet BM 050266,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575553",BM 050266,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575569,Q2164753,P575569,Cuneiform Tablet BM 050286,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P575569",BM 050286,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,575586,Q2155124,P575586,Cuneiform Tablet BM 050306,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575586",BM 050306,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575590,Q2167812,P575590,Cuneiform Tablet BM 050311,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575590",BM 050311,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575601,Q2166589,P575601,Cuneiform Tablet BM 050323,"CDLI artifact: tablet; from Sippar-Yahrurum (mod. Tell Abu Habbah); held by British Museum, London, UK; CDLI P575601",BM 050323,tablet,,,,,,,,,,Sippar-Yahrurum (mod. Tell Abu Habbah),"British Museum, London, UK"
no_expected_no_live,575640,Q2168867,P575640,Cuneiform Tablet BM 050365,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575640",BM 050365,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575656,Q2047718,P575656,Cuneiform Tablet BM 050383,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575656",BM 050383,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575705,Q2169652,P575705,Cuneiform Tablet BM 050443,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575705",BM 050443,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575713,Q2063874,P575713,Cuneiform Tablet BM 050453,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575713",BM 050453,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575744,Q2167382,P575744,Cuneiform Tablet BM 050486,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575744",BM 050486,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575800,Q2163326,P575800,Cuneiform Tablet BM 050558,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575800",BM 050558,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575882,Q2170252,P575882,Cuneiform Tablet BM 050663,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575882",BM 050663,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575894,Q2165551,P575894,Cuneiform Tablet BM 050684,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575894",BM 050684,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575928,Q2170500,P575928,Cuneiform Tablet BM 050750,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575928",BM 050750,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575945,Q2163523,P575945,Cuneiform Tablet BM 050787,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575945",BM 050787,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575969,Q2168149,P575969,Cuneiform Tablet BM 050823,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575969",BM 050823,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,575990,Q2168057,P575990,Cuneiform Tablet BM 050854,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P575990",BM 050854,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,576001,Q2162476,P576001,Cuneiform Tablet BM 050866,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P576001",BM 050866,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,576056,Q2165069,P576056,Cuneiform Tablet BM 050925,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P576056",BM 050925,tablet,,,,,,,,,,,"British Museum, London, UK"
no_expected_no_live,576083,Q2169625,P576083,Cuneiform Tablet BM 050955,"CDLI artifact: tablet; held by British Museum, London, UK; CDLI P576083",BM 050955,tablet,,,,,,,,,,,"British Museum, London, UK"
