repair_status,cdli_id,factgrid_qid,artifact_label,live_period_property,live_period_qid,live_period_label,correct_period_qid,expected_period_label,repair_note
ready,293355,Q2167177,"Cuneiform Artifact RINAP 5/3, Ashurbanipal 259, ex. 021",P853,Q512148,Ur III Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,308146,Q1362604,Cuneiform Tablet YBC 07162,P853,Q512161,Neo-Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,311577,Q2164550,Cuneiform Tablet YBC 11404,P853,Q512161,Neo-Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,345516,Q2163141,"Cuneiform Artifact RINAP 4 Esarhaddon 106, ex. 005",P853,Q512143,Ebla Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,371527,Q2165332,"Cuneiform Tablet VS 04, 003",P853,Q512161,Neo-Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,371531,Q2170450,"Cuneiform Tablet VS 04, 007",P853,Q512161,Neo-Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,387074,Q2167231,"Cuneiform Tablet TCL 12, 009",P853,Q512161,Neo-Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,392276,Q2167493,"Cuneiform Artifact RINAP 5/1 Ashurbanipal 009, ex. 175",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,392299,Q2166545,"Cuneiform Artifact RINAP 5/1 Ashurbanipal 009, ex. 047",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,416827,Q2162242,Cuneiform Tablet CUA 010,P853,Q512161,Neo-Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,427854,Q2163825,"Cuneiform Artifact RIMA 3.0.102.111, ex. 03",P853,Q512154,Middle Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,427878,Q2167862,"Cuneiform Artifact RINAP 3/2 Sennacherib 091, ex. 001",P853,Q512162,Persian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,428471,Q2164314,"Cuneiform Artifact RINAP 5/3, Ashurbanipal x2009, ex. 001",P853,Q512153,Middle Hittite Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,450338,Q2167191,"Cuneiform Artifact RINAP 3/1 Sennacherib 015, ex. 009",P853,Q512148,Ur III Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,450343,Q2164255,"Cuneiform Artifact RINAP 3/1 Sennacherib 015, ex. 017",P853,Q512155,Middle Assyrian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,450504,Q2166467,"Cuneiform Artifact RINAP 4 Esarhaddon 106, ex. 002",P853,Q512154,Middle Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,463161,Q2162850,"Cuneiform Artifact RIMA 3.0.xx0.x1044, ex. 01",P853,Q512153,Middle Hittite Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,464667,Q2167490,"Cuneiform Artifact RIMA 2.0.101.113, ex. 39",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,464688,Q2166546,"Cuneiform Artifact RIMA 2.0.101.113, ex. 60",P853,Q512143,Ebla Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,464722,Q2166713,"Cuneiform Artifact RIMA 2.0.101.115, ex. 32",P853,Q512165,Selucid Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,465076,Q2167214,"Cuneiform Artifact RIMA 3.0.102.043, ex. 01",P853,Q512154,Middle Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,465099,Q2166822,"Cuneiform Artifact RIMA 3.0.102.044, ex. 012",P853,Q512163,Achaemenid Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,465133,Q2167001,"Cuneiform Artifact RIMA 3.0.102.044, ex. 119",P853,Q512148,Ur III Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,465308,Q2168196,"Cuneiform Artifact RIMA 3.0.102.108, ex. 02",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,465324,Q2163493,"Cuneiform Artifact RIMA 3.0.102.111, ex. 72",P853,Q512148,Ur III Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,466733,Q2162671,"Cuneiform Artifact RINAP 3/2 Sennacherib 088, ex. 029",P853,Q512148,Ur III Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,466764,Q2164968,"Cuneiform Artifact RINAP 3/2 Sennacherib 092, ex. 021",P853,Q512162,Persian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,466965,Q2166460,"Cuneiform Artifact RINAP 3/2 Sennacherib 203, ex. 001",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,467030,Q2164282,"Cuneiform Artifact RINAP 3/2 Sennacherib 219, ex. 014",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,468003,Q2163351,"Cuneiform Artifact RINAP 5/3, Ashurbanipal x2005, ex. 005",P853,Q512161,Neo-Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,468845,Q2164014,"Cuneiform Artifact RINAP 2, Sargon II 127 ex. 004",P853,Q512152,Old Babylonian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,498484,Q2164657,"Cuneiform Artifact RIMA 3.0.102.111, ex. add84",P853,Q512148,Ur III Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,514693,Q2164696,"Cuneiform Artifact RINAP 5/3 Sîn-šarru-iškun 13, ex. 011",P853,Q512156,Middle Elamite Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,528292,Q2167315,"Cuneiform Artifact SAAB 09, 069",P853,Q512162,Persian Period,Q512158,Neo-Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,294812,Q2164429,"Cuneiform Tablet dubsar 3, 067",P853,Q512163,Achaemenid Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,386761,Q2169004,"Cuneiform Tablet dubsar 3, 104",P853,Q512158,Neo-Assyrian Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,386777,Q2047439,"Cuneiform Tablet TCL 09, 107",P853,Q512158,Neo-Assyrian Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,386798,Q2063680,"Cuneiform Tablet TCL 09, 128",P853,Q512158,Neo-Assyrian Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,386809,Q2170339,"Cuneiform Tablet dubsar 3, 065",P853,Q512158,Neo-Assyrian Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,413058,Q2163987,Cuneiform Tablet BM 102315,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,413062,Q2157826,Cuneiform Tablet BM 102320,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,413074,Q2167729,Cuneiform Tablet BM 102333,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,413371,Q2164390,Cuneiform Tablet BM 103522,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,413408,Q2163830,Cuneiform Tablet BM 103559,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,413424,Q2167861,Cuneiform Tablet BM 103575,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,413465,Q2170216,Cuneiform Tablet BM 103616,P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,428373,Q2165500,"Cuneiform Artifact SANER 3, 2.02.03 (C21), ex. 05",P853,Q512148,Ur III Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,518960,Q2163101,"Cuneiform Artifact RINBE 2, Nabonidus 18, ex. 15",P853,Q512158,Neo-Assyrian Period,Q512161,Neo-Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,382237,Q2169622,Cuneiform Artifact MAA 1952.356,P853,Q512158,Neo-Assyrian Period,Q512160,Neo-Elamite Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,475758,Q2167676,Cuneiform Artifact CDLI Seals 009018 (physical),P853,Q512158,Neo-Assyrian Period,Q512160,Neo-Elamite Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,373424,Q2163297,"Cuneiform Artifact RIMA 1.0.033.007, ex. 08",P853,Q512158,Neo-Assyrian Period,Q512151,Old Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,465758,Q2168033,"Cuneiform Artifact RIMA 1.0.034.004, ex. 01",P853,Q512148,Ur III Period,Q512151,Old Assyrian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,225448,Q2165527,"Cuneiform Artifact RIME 4.03.06.15, ex. 03",P853,Q512143,Ebla Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,273802,Q2167454,Cuneiform Tablet Education in the Earliest Schools 015,P853,Q512162,Persian Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,274650,Q2165259,"Cuneiform Artifact MVN 10, 248",P853,Q512150,Early Old Babylonian Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,413218,Q2047740,Cuneiform Tablet BM 103146,P853,Q512148,Ur III Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,413536,Q2165958,Cuneiform Artifact BM 103687,P853,Q512148,Ur III Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,413598,Q2158890,Cuneiform Tablet BM 103750,P853,Q512148,Ur III Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,430807,Q2165257,"Cuneiform Artifact RIME 4.03.06.12Sumerian, ex. 01",P853,Q512148,Ur III Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,447982,Q2162255,"Cuneiform Artifact RIME 4.03.07.x1002, ex. 01",P853,Q512148,Ur III Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,448231,Q2162845,"Cuneiform Artifact RIME 4.07.01.01, ex. 01",P853,Q512150,Early Old Babylonian Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457890,Q2164815,Cuneiform Artifact CDLI Seals 005180 (physical),P853,Q512158,Neo-Assyrian Period,Q512152,Old Babylonian Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,114069,Q2167387,"Cuneiform Artifact MVN 04, 117",P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,117583,Q2166223,"Cuneiform Artifact MVN 13, 810",P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,212279,Q2168462,"Cuneiform Artifact Hermitage 3, 542",P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,212296,Q2168058,"Cuneiform Artifact Hermitage 3, 549",P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,212310,Q2163610,"Cuneiform Artifact Hermitage 3, 522",P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,222270,Q2168221,"Cuneiform Artifact RIME 3/2.01.06.1043, ex. 01",P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,226136,Q2164452,"Cuneiform Artifact RIME 3/2.01.01.39, ex. 07",P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,226233,Q2167644,"Cuneiform Artifact RIME 3/2.01.01.11, ex. 082",P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,226321,Q2166035,"Cuneiform Artifact RIME 3/2.01.01.11, ex. 098",P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,226423,Q2164844,"Cuneiform Artifact RIME 3/2.01.01.35, ex. 07",P853,Q512150,Early Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,226474,Q2162687,"Cuneiform Artifact RIME 3/2.01.01.33, ex. 12",P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,226566,Q2164587,"Cuneiform Artifact RIME 3/2.01.03.13, ex. 10",P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,226634,Q2165683,Cuneiform Artifact CDLI Seals 006359 (physical),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,226663,Q2167775,"Cuneiform Artifact RIME 3/2.01.03.01, ex. 10",P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,226862,Q2162198,"Cuneiform Artifact RIME 3/2.01.03.01, ex. 35",P853,Q512163,Achaemenid Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,226927,Q2162544,"Cuneiform Artifact RIME 3/2.01.01.24, ex. 26",P853,Q512140,Early Dynastic IIIa Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,227025,Q2165357,"Cuneiform Artifact RIME 3/2.01.02.031, ex. 03",P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,227160,Q2166187,"Cuneiform Artifact RIME 3/2.01.02.039, ex. 07",P853,Q512163,Achaemenid Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,265153,Q2162084,Cuneiform Artifact CBS 09840,P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,297044,Q2163805,"Cuneiform Artifact BRM 3, pl. VII 58",P853,Q512143,Ebla Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,303458,Q2162460,"Cuneiform Tablet BPOA 07, 2688",P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,430190,Q2167468,Cuneiform Artifact CDLI Seals 000090 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,430313,Q2165660,Cuneiform Artifact CDLI Seals 000215 (composite),P853,Q512132,Uruk IV Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,430344,Q2167908,Cuneiform Artifact CDLI Seals 000246 (composite),P853,Q512160,Neo-Elamite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,430368,Q2163797,Cuneiform Artifact CDLI Seals 000270 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,430503,Q2162784,Cuneiform Artifact CDLI Seals 000407 (composite),P853,Q512155,Middle Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,430554,Q2164825,Cuneiform Artifact CDLI Seals 000458 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,430651,Q2168562,Cuneiform Artifact CDLI Seals 000557 (composite),P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,454402,Q2165698,Cuneiform Artifact CDLI Seals 001692 (composite),P853,Q512154,Middle Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,454496,Q2163150,Cuneiform Artifact CDLI Seals 001786 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,454547,Q2165899,Cuneiform Artifact CDLI Seals 001837 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,454814,Q2166349,Cuneiform Artifact CDLI Seals 002104 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,454843,Q2168323,Cuneiform Artifact CDLI Seals 002133 (composite),P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,454880,Q2163498,Cuneiform Artifact CDLI Seals 002170 (composite),P853,Q512162,Persian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,454906,Q2167952,Cuneiform Artifact CDLI Seals 002196 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,454951,Q2165533,Cuneiform Artifact CDLI Seals 002241 (composite),P853,Q512135,Proto-Elamite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455004,Q2165150,Cuneiform Artifact CDLI Seals 002294 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455090,Q2167067,Cuneiform Artifact CDLI Seals 002380 (composite),P853,Q512140,Early Dynastic IIIa Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455116,Q2162068,Cuneiform Artifact CDLI Seals 002406 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455141,Q2164315,Cuneiform Artifact CDLI Seals 002431 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455244,Q2168103,Cuneiform Artifact CDLI Seals 002534 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455268,Q2163633,Cuneiform Artifact CDLI Seals 002558 (composite),P853,Q512134,Uruk III Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455301,Q2168456,Cuneiform Artifact CDLI Seals 002591 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455356,Q2166213,Cuneiform Artifact CDLI Seals 002646 (composite),P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455403,Q2162547,Cuneiform Artifact CDLI Seals 002693 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455454,Q2164983,Cuneiform Artifact CDLI Seals 002744 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455546,Q2162196,Cuneiform Artifact CDLI Seals 002836 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455614,Q2167934,Cuneiform Artifact CDLI Seals 002904 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455638,Q2163761,Cuneiform Artifact CDLI Seals 002928 (composite),P853,Q512162,Persian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455751,Q2168299,Cuneiform Artifact CDLI Seals 003041 (composite),P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455792,Q2163490,Cuneiform Artifact CDLI Seals 003082 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455839,Q2167592,Cuneiform Artifact CDLI Seals 003129 (composite),P853,Q512158,Neo-Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455907,Q2164836,Cuneiform Artifact CDLI Seals 003197 (composite),P853,Q512163,Achaemenid Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,455950,Q2162700,Cuneiform Artifact CDLI Seals 003240 (composite),P853,Q512150,Early Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456014,Q2164039,Cuneiform Artifact CDLI Seals 003304 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456038,Q2167640,Cuneiform Artifact CDLI Seals 003328 (composite),P853,Q512153,Middle Hittite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456080,Q2165999,Cuneiform Artifact CDLI Seals 003370 (composite),P853,Q512144,Old Akkadian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456151,Q2163088,Cuneiform Artifact CDLI Seals 003441 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456203,Q2166525,Cuneiform Artifact CDLI Seals 003493 (composite),P853,Q512154,Middle Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456278,Q2164649,Cuneiform Artifact CDLI Seals 003568 (composite),P853,Q512163,Achaemenid Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456297,Q2164558,Cuneiform Artifact CDLI Seals 003587 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456444,Q2163911,Cuneiform Artifact CDLI Seals 003734 (composite),P853,Q512164,Hellenistic Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456468,Q2167803,Cuneiform Artifact CDLI Seals 003758 (composite),P853,Q512137,Early Dynastic I Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456501,Q2162970,Cuneiform Artifact CDLI Seals 003791 (composite),P853,Q512135,Proto-Elamite Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456595,Q2165800,Cuneiform Artifact CDLI Seals 003885 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456628,Q2164856,Cuneiform Artifact CDLI Seals 003918 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456782,Q2164826,Cuneiform Artifact CDLI Seals 004072 (composite),P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456829,Q2166355,Cuneiform Artifact CDLI Seals 004119 (composite),P853,Q512161,Neo-Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456917,Q2163778,Cuneiform Artifact CDLI Seals 004207 (composite),P853,Q512143,Ebla Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,456983,Q2166311,Cuneiform Artifact CDLI Seals 004273 (composite),P853,Q512146,Lagash II Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457039,Q2165164,Cuneiform Artifact CDLI Seals 004329 (composite),P853,Q512154,Middle Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457081,Q2162331,Cuneiform Artifact CDLI Seals 004371 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457107,Q2167323,Cuneiform Artifact CDLI Seals 004397 (composite),P853,Q512140,Early Dynastic IIIa Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457255,Q2163619,Cuneiform Artifact CDLI Seals 004545 (composite),P853,Q512155,Middle Assyrian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457279,Q2168080,Cuneiform Artifact CDLI Seals 004569 (composite),P853,Q512152,Old Babylonian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457310,Q2163260,Cuneiform Artifact CDLI Seals 004600 (composite),P853,Q512140,Early Dynastic IIIa Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457469,Q2164989,Cuneiform Artifact CDLI Seals 004759 (composite),P853,Q512134,Uruk III Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457486,Q2164246,Cuneiform Artifact CDLI Seals 004776 (composite),P853,Q512144,Old Akkadian Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457629,Q2167922,Cuneiform Artifact CDLI Seals 004919 (composite),P853,Q512146,Lagash II Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
ready,457691,Q2166289,Cuneiform Artifact CDLI Seals 004981 (composite),P853,Q512143,Ebla Period,Q512148,Ur III Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.
