audit_status,cdli_id,factgrid_qid,artifact_label,live_label_en,live_description_en,expected_period_qid,expected_period_label,live_period_property,live_period_qid,live_period_label,live_cdli_id
no_expected_no_live,280980,Q2167418,,Cuneiform Tablet N 7246,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P280980",,,,,,P280980
no_expected_no_live,281016,Q2167714,,Cuneiform Tablet N 7283,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281016",,,,,,P281016
no_expected_no_live,281041,Q2165744,,Cuneiform Tablet N 7308,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281041",,,,,,P281041
no_expected_no_live,281104,Q2166114,,Cuneiform Tablet N 7372,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281104",,,,,,P281104
no_expected_no_live,281153,Q2168517,,Cuneiform Tablet N 7421,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281153",,,,,,P281153
no_expected_no_live,281256,Q2164733,,Cuneiform Tablet N 7527,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281256",,,,,,P281256
no_expected_no_live,281283,Q2169933,,Cuneiform Tablet N 7554,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281283",,,,,,P281283
no_expected_no_live,281295,Q2047965,,Cuneiform Tablet N 7566,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281295",,,,,,P281295
no_expected_no_live,281313,Q2164371,,Cuneiform Tablet N 7585,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281313",,,,,,P281313
no_expected_no_live,281329,Q2169674,,Cuneiform Tablet N 7601,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281329",,,,,,P281329
no_expected_no_live,281368,Q2167375,,Cuneiform Tablet N 7640,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281368",,,,,,P281368
no_expected_no_live,281387,Q2166631,,Cuneiform Tablet N 7659,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281387",,,,,,P281387
no_expected_no_live,281446,Q2167877,,Cuneiform Tablet N 7722,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281446",,,,,,P281446
no_expected_no_live,281450,Q2154684,,Cuneiform Tablet N 7726,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281450",,,,,,P281450
no_expected_no_live,281503,Q1928062,,Cuneiform Tablet N 7779,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281503",,,,,,P281503
no_expected_no_live,281515,Q2161881,,Cuneiform Tablet N 7791,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281515",,,,,,P281515
no_expected_no_live,281554,Q2165974,,Cuneiform Tablet N 7830,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281554",,,,,,P281554
no_expected_no_live,281606,Q2164936,,Cuneiform Tablet N 7882,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281606",,,,,,P281606
no_expected_no_live,281651,Q2162632,,Cuneiform Tablet N 7928,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Penn Museum, Philadelphia, Pennsylvania, USA; CDLI P281651",,,,,,P281651
no_expected_no_live,285106,Q2165425,,"Cuneiform Tablet BAM 1, 001","CDLI artifact: tablet; from Assur (mod. Qalat Sherqat); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285106",,,,,,P285106
no_expected_no_live,285110,Q2168497,,"Cuneiform Tablet BAM 1, 006","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285110",,,,,,P285110
no_expected_no_live,285147,Q2166212,,"Cuneiform Tablet BAM 1, 047","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285147",,,,,,P285147
no_expected_no_live,285242,Q2162439,,"Cuneiform Tablet BAM 2, 146","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285242",,,,,,P285242
no_expected_no_live,285307,Q2162093,,"Cuneiform Tablet BAM 3, 220","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285307",,,,,,P285307
no_expected_no_live,285350,Q2164327,,"Cuneiform Tablet BAM 3, 266","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285350",,,,,,P285350
no_expected_no_live,285385,Q2169154,,"Cuneiform Tablet BAM 3, 301","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285385",,,,,,P285385
no_expected_no_live,285393,Q2047060,,"Cuneiform Tablet BAM 3, 309","CDLI artifact: tablet; held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285393",,,,,,P285393
no_expected_no_live,285444,Q2170236,,"Cuneiform Tablet BAM 4, 373",CDLI artifact: tablet; from Assur (mod. Qalat Sherqat); CDLI P285444,,,,,,P285444
no_expected_no_live,285501,Q2170584,,Cuneiform Tablet KAV 018,"CDLI artifact: tablet; from Assur (mod. Qalat Sherqat); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285501",,,,,,P285501
no_expected_no_live,285517,Q2166394,,Cuneiform Tablet KAV 041,"CDLI artifact: tablet; from Assur (mod. Qalat Sherqat); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285517",,,,,,P285517
no_expected_no_live,285540,Q2168350,,Cuneiform Tablet KAV 064,"CDLI artifact: tablet; from Assur (mod. Qalat Sherqat); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285540",,,,,,P285540
no_expected_no_live,285583,Q2163549,,Cuneiform Tablet KAV 131,"CDLI artifact: tablet; from Assur (mod. Qalat Sherqat); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285583",,,,,,P285583
no_expected_no_live,285612,Q2162590,,Cuneiform Tablet KAV 184,"CDLI artifact: tablet; from Assur (mod. Qalat Sherqat); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P285612",,,,,,P285612
no_expected_no_live,285956,Q2167838,,"Cuneiform Tablet CT 51, 094","CDLI artifact: tablet; from uncertain (mod. uncertain); held by British Museum, London, UK; CDLI P285956",,,,,,P285956
no_expected_no_live,285995,Q2163181,,"Cuneiform Tablet CT 51, 133","CDLI artifact: tablet; from uncertain (mod. uncertain); held by British Museum, London, UK; CDLI P285995",,,,,,P285995
no_expected_no_live,286012,Q2166495,,"Cuneiform Tablet CT 51, 151","CDLI artifact: tablet; from Nineveh (mod. Kuyunjik); held by British Museum, London, UK; CDLI P286012",,,,,,P286012
no_expected_no_live,286053,Q2168820,,"Cuneiform Tablet CT 51, 192","CDLI artifact: tablet; from Nineveh (mod. Kuyunjik); held by British Museum, London, UK; CDLI P286053",,,,,,P286053
no_expected_no_live,286069,Q2164719,,"Cuneiform Tablet CT 51, 208","CDLI artifact: tablet; from Nineveh (mod. Kuyunjik); held by British Museum, London, UK; CDLI P286069",,,,,,P286069
no_expected_no_live,286291,Q2165970,,Cuneiform Tablet YBC 13234,"CDLI artifact: tablet; held by Yale Babylonian Collection, New Haven, Connecticut, USA; CDLI P286291",,,,,,P286291
no_expected_no_live,301625,Q2165415,,Cuneiform Tablet NBC 10726,"CDLI artifact: tablet; from Nippur (mod. Nuffar); held by Nies Babylonian Collection, Yale Babylonian Collection, New Haven, Connecticut, USA; CDLI P301625",,,,,,P301625
no_expected_no_live,310425,Q2151315,,Cuneiform Tablet YBC 09893,"CDLI artifact: tablet; held by Yale Babylonian Collection, New Haven, Connecticut, USA; CDLI P310425",,,,,,P310425
no_expected_no_live,329318,Q2154860,,Cuneiform Tablet CUNES 52-10-131,"CDLI artifact: tablet; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P329318",,,,,,P329318
no_expected_no_live,329322,Q2163871,,Cuneiform Tablet CUNES 52-18-130,"CDLI artifact: tablet; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P329322",,,,,,P329322
no_expected_no_live,329359,Q2165729,,Cuneiform Tablet CUNES 53-02-152,"CDLI artifact: tablet; held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P329359",,,,,,P329359
no_expected_no_live,329836,Q2166911,,Cuneiform Tablet CUNES 48-10-271,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by Department of Near Eastern Studies, Cornell University, Ithaca, New York, USA; CDLI P329836",,,,,,P329836
no_expected_no_live,330206,Q2063600,,Cuneiform Tablet Christie's Erlenmeyer no. 68d,"CDLI artifact: tablet; held by Erlenmeyer, Basel, Switzerland (dispersed); CDLI P330206",,,,,,P330206
no_expected_no_live,333345,Q2152025,,Cuneiform Artifact CDLI Seals 001384 (physical),"CDLI artifact: Cylinder seal; from Adab (mod. Bismaya); held by Institute for the Study of Ancient Cultures West Asia & North Africa Museum, Chicago, Illinois, USA; CDLI P333345",,,,,,P333345
no_expected_no_live,341892,Q2165664,,Cuneiform Tablet NMSA 3499,"CDLI artifact: tablet; held by National Museum of Syria, Aleppo, Syria; CDLI P341892",,,,,,P341892
no_expected_no_live,342545,Q2164430,,Cuneiform Tablet MW 0188/054,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by anonymous, Europe; CDLI P342545",,,,,,P342545
no_expected_no_live,342569,Q2063722,,Cuneiform Tablet MW 0188/078,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by anonymous, Europe; CDLI P342569",,,,,,P342569
no_expected_no_live,342586,Q2047300,,Cuneiform Tablet MW 0188/095,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by anonymous, Europe; CDLI P342586",,,,,,P342586
no_expected_no_live,342590,Q2169051,,Cuneiform Tablet MW 0188/099,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by anonymous, Europe; CDLI P342590",,,,,,P342590
no_expected_no_live,342601,Q2170014,,Cuneiform Tablet MW 0188/110,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by anonymous, Europe; CDLI P342601",,,,,,P342601
no_expected_no_live,342617,Q2165829,,Cuneiform Tablet MW 0188/126,"CDLI artifact: tablet; from uncertain (mod. uncertain); held by anonymous, Europe; CDLI P342617",,,,,,P342617
no_expected_no_live,342752,Q2166025,,Cuneiform Tablet NYPLC 305,"CDLI artifact: tablet; held by New York Public Library, New York, New York, USA; CDLI P342752",,,,,,P342752
no_expected_no_live,343817,Q1362555,,Cuneiform Tablet PRAK A 011,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P343817",,,,,,P343817
no_expected_no_live,343840,Q2166050,,Cuneiform Tablet PRAK B 023,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P343840",,,,,,P343840
no_expected_no_live,343913,Q2169979,,Cuneiform Tablet PRAK B 096,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P343913",,,,,,P343913
no_expected_no_live,343952,Q2167656,,Cuneiform Tablet PRAK B 135,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P343952",,,,,,P343952
no_expected_no_live,344055,Q2166849,,Cuneiform Tablet PRAK B 239,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344055",,,,,,P344055
no_expected_no_live,344079,Q2162526,,Cuneiform Tablet PRAK B 263,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344079",,,,,,P344079
no_expected_no_live,344110,Q2167069,,Cuneiform Tablet PRAK B 294,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344110",,,,,,P344110
no_expected_no_live,344184,Q2165170,,Cuneiform Tablet PRAK B 368,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344184",,,,,,P344184
no_expected_no_live,344281,Q2168466,,Cuneiform Tablet PRAK B 464,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344281",,,,,,P344281
no_expected_no_live,344307,Q2163443,,Cuneiform Tablet PRAK A 015,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344307",,,,,,P344307
no_expected_no_live,344385,Q2170432,,Cuneiform Tablet PRAK A 093,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344385",,,,,,P344385
no_expected_no_live,344405,Q2166980,,Cuneiform Tablet PRAK A 113,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344405",,,,,,P344405
no_expected_no_live,344429,Q2162373,,Cuneiform Tablet PRAK A 137,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344429",,,,,,P344429
no_expected_no_live,344444,Q2169329,,Cuneiform Tablet PRAK A 152,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344444",,,,,,P344444
no_expected_no_live,344452,Q2018243,,Cuneiform Tablet PRAK A 160,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344452",,,,,,P344452
no_expected_no_live,344491,Q2164140,,Cuneiform Tablet PRAK A 199,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344491",,,,,,P344491
no_expected_no_live,344501,Q2169538,,Cuneiform Tablet PRAK A 209,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344501",,,,,,P344501
no_expected_no_live,344517,Q2143300,,Cuneiform Tablet PRAK A 225,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344517",,,,,,P344517
no_expected_no_live,344540,Q2167202,,Cuneiform Tablet PRAK A 248,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344540",,,,,,P344540
no_expected_no_live,344583,Q2162541,,Cuneiform Tablet PRAK A 291,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344583",,,,,,P344583
no_expected_no_live,344612,Q2163483,,Cuneiform Tablet PRAK A 320,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344612",,,,,,P344612
no_expected_no_live,344628,Q2148570,,Cuneiform Tablet PRAK A 336,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344628",,,,,,P344628
no_expected_no_live,344669,Q2165326,,Cuneiform Tablet PRAK A 377,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344669",,,,,,P344669
no_expected_no_live,344686,Q2166326,,Cuneiform Tablet PRAK A 394,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344686",,,,,,P344686
no_expected_no_live,344690,Q2170635,,Cuneiform Tablet PRAK A 398,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344690",,,,,,P344690
no_expected_no_live,344757,Q2163275,,Cuneiform Tablet PRAK A 460bis,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344757",,,,,,P344757
no_expected_no_live,344782,Q2153579,,Cuneiform Tablet PRAK A 477,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344782",,,,,,P344782
no_expected_no_live,344794,Q2167928,,Cuneiform Tablet PRAK A 489,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344794",,,,,,P344794
no_expected_no_live,344813,Q2167341,,Cuneiform Tablet PRAK A 508,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344813",,,,,,P344813
no_expected_no_live,344868,Q2164392,,Cuneiform Tablet PRAK A 582bis,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Arkeoloji Müzeleri, Istanbul, Turkey; CDLI P344868",,,,,,P344868
no_expected_no_live,344956,Q2166548,,Cuneiform Tablet PRAK C 082,"CDLI artifact: tablet; from Kish (mod. Tell Uhaimir); held by Louvre Museum, Paris, France; CDLI P344956",,,,,,P344956
no_expected_no_live,345003,Q2007838,,Cuneiform Tablet PRAK C 130,"tablet from an unspecified location, dated to an unspecified period and currently held in the louvre museum, paris, france.",,,,,,P345003
no_expected_no_live,346438,Q2166989,,"Cuneiform Tablet UET 6, 0395","CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P346438",,,,,,P346438
no_expected_no_live,346443,Q2165248,,"Cuneiform Tablet UET 6, 0402","CDLI artifact: tablet; from Ur (mod. Tell Muqayyar); held by British Museum, London, UK; CDLI P346443",,,,,,P346443
no_expected_no_live,347141,Q2161521,,"Cuneiform Tablet VS 24, 022","CDLI artifact: tablet; from Babylon (mod. Bābil); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P347141",,,,,,P347141
no_expected_no_live,347194,Q2164028,,"Cuneiform Tablet VS 24, 075","CDLI artifact: tablet; from Babylon (mod. Bābil); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P347194",,,,,,P347194
no_expected_no_live,347205,Q2162645,,"Cuneiform Tablet VS 24, 086","CDLI artifact: tablet; from Babylon (mod. Bābil); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P347205",,,,,,P347205
no_expected_no_live,347229,Q2166697,,"Cuneiform Tablet VS 24, 110","CDLI artifact: tablet; from Babylon (mod. Bābil); held by Vorderasiatisches Museum, Berlin, Germany; CDLI P347229",,,,,,P347229
no_expected_no_live,349309,Q2164338,,"Cuneiform Tablet AUWE 23, 316","CDLI artifact: tablet; from Uruk (mod. Warka); held by National Museum of Iraq, Baghdad, Iraq; CDLI P349309",,,,,,P349309
no_expected_no_live,349325,Q2142339,,"Cuneiform Tablet AUWE 23, 332","CDLI artifact: tablet; from Uruk (mod. Warka); held by National Museum of Iraq, Baghdad, Iraq; CDLI P349325",,,,,,P349325
no_expected_no_live,356615,Q2154946,,Cuneiform Tablet P356615,CDLI artifact: tablet; from Nippur (mod. Nuffar); CDLI P356615,,,,,,P356615
no_expected_no_live,361435,Q2015976,,Cuneiform Tablet P361435,"CDLI artifact: tablet; held by Adana Museum, Adana, Turkey; CDLI P361435",,,,,,P361435
