repair_status,cdli_id,factgrid_qid,artifact_label,live_period_property,live_period_qid,live_period_label,correct_period_qid,expected_period_label,repair_note,removed_claim_ids,new_claim_id,write_status,write_error
ready,551935,Q2168562,Cuneiform Tablet Dar. 67,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168562$226C7FE2-52CC-4089-A7BB-9832C200879E,Q2168562$B5292B7B-DADB-4D03-915F-8D71352DF74E,written,
ready,551974,Q2166350,Cuneiform Tablet Dar. 96,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166350$8B241581-18F7-4849-AA8F-B4BDBAFD20FD,Q2166350$8ED3A2BA-CCFB-409E-9C39-CE4AEE1F9E4C,written,
ready,552026,Q2169563,"Cuneiform Tablet CM 20, no. 221",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169563$CE9A218A-6C73-4F03-BE3F-3E50B26C0B9A,Q2169563$27994CF6-D32C-4C2F-BD44-D91E934C9A9E,written,
ready,552030,Q2143065,"Cuneiform Tablet CM 20, no. 026",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2143065$641AD583-8BB5-49EC-B855-BF695B21D717,Q2143065$FEE54356-7E95-4E99-8524-454C2227CB05,written,
ready,552067,Q2167319,"Cuneiform Tablet CM 20, no. 227",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167319$67BEEE65-B238-4172-9ACF-D0A272F3872E,Q2167319$F9A86B1B-FD38-4935-A338-3234C897F8B0,written,
ready,552460,Q2146233,Cuneiform Tablet Cyr. 217,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2146233$896FED5C-F329-45C9-9558-1F4CAAA3C1DE,Q2146233$6BD66CEA-ABF3-4792-A222-C7EC89120ED4,written,
ready,552476,Q2169439,Cuneiform Tablet Cyr. 149,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169439$FFF8C7CA-F65E-44A7-85A1-0FC79368A568,Q2169439$F332C0B2-8233-423F-8B6F-BEC3DB665890,written,
ready,552499,Q2169337,Cuneiform Tablet Cyr. 196,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169337$83305715-986F-49EB-A3E1-86D370EB811E,Q2169337$7EA80D39-6280-44F7-8E07-6C35ED4FB7BA,written,
ready,552509,Q2164995,Cuneiform Tablet Cyr. 17,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164995$F6CDF4E9-3329-45AA-8106-55FDB428D9C8,Q2164995$C4D42F5B-3589-4A64-A011-2352D3327A3F,written,
ready,552525,Q2047234,Cuneiform Tablet Camb. 276,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047234$0EB3D3BE-146C-42EA-AA7E-017B97CB37FB,Q2047234$5035BAAB-9359-4E6E-B096-23508A8CE4ED,written,
ready,552533,Q2169092,Cuneiform Tablet Camb. 149,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169092$64FA5690-5B40-4E85-8892-FD1E2E2E159B,Q2169092$07413118-C10C-4853-8954-193805A907D2,written,
ready,552572,Q2166799,Cuneiform Tablet Camb. 292,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166799$9123B5D4-4407-4B17-9700-70C0BB07A263,Q2166799$BE1A18C3-2ECB-443B-93AF-014E84F574B9,written,
ready,552876,Q2047547,"Cuneiform Tablet AOAT 398, O.195",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047547$5A7C257C-E9B4-4AD4-9877-EA86C5B25394,Q2047547$71709234-5411-4661-9365-4F6A38A08EA9,written,
ready,552899,Q2063800,"Cuneiform Tablet PIHANS 86, pl. 22",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2063800$EF33EA21-C1D8-4E65-BBCB-26B3E1690D91,Q2063800$A2F7F350-DD77-4830-BAB1-C602F9848C1D,written,
ready,553461,Q2162969,"Cuneiform Tablet Abraham, BPPE 033",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162969$09927659-0A73-40E7-9E5B-BEA24D0E0E11,Q2162969$7BD82671-7FAC-491C-8B42-BDC243F4C33B,written,
ready,553508,Q2167806,"Cuneiform Tablet Abraham, BPPE 083",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167806$3655378D-00B6-46D6-B923-D63E4F539A67,Q2167806$D127582D-9B9B-4B92-A451-D2C0F45B5BB9,written,
ready,553524,Q2163910,Cuneiform Tablet Dar. 497,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163910$FD1AB4B6-768B-4642-8EA6-E958D1E82CAA,Q2163910$70125EE6-E80D-4E08-AB46-21059494936B,written,
ready,553549,Q2170131,Cuneiform Tablet Dar. 182,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2170131$92B1ECD1-8963-40C9-9B9D-D3E236E62F8C,Q2170131$A8BC0058-406C-4DED-A7D9-C2BE954D601E,written,
ready,553637,Q2169860,Cuneiform Tablet Dar. 439,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169860$6E00FA35-23A9-4733-A100-CA47EA713D34,Q2169860$7640B8B9-2AA8-466B-A4C3-D0E06E8BB1C9,written,
ready,553699,Q2166575,"Cuneiform Tablet PIHANS 86, pl. 26",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166575$ACAF832A-7976-45D4-BA85-FC12F110D911,Q2166575$98C2079F-41E3-4C2B-8572-40BBCC44F596,written,
ready,553733,Q2166683,"Cuneiform Tablet PIHANS 86, pl. 37",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166683$A5B5621D-6739-486F-BB52-1A91EA0C9D30,Q2166683$A4307E65-F0B2-4482-B542-FD35CD2135AC,written,
ready,553748,Q2164861,"Cuneiform Tablet PIHANS 86, pl. 49",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164861$C746F2DF-3E19-4D49-880E-BA2384C6C7A8,Q2164861$153511C6-72A7-4E0F-91DD-47A1D29BBCEA,written,
ready,553764,Q2047580,"Cuneiform Tablet PIHANS 86, pl. 54",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047580$84FA1F06-81FD-47B6-A2C5-E80A2019BCEB,Q2047580$67C83C01-AD25-4819-A049-DCF207A109F3,written,
ready,553772,Q2168928,"Cuneiform Tablet PIHANS 86, pl. 58",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2168928$A807E0AD-8F96-4D8D-8453-43F92D6E49D1,Q2168928$08145413-EC25-4A34-8CC6-8C953CFB90A7,written,
ready,554019,Q2167364,Cuneiform Tablet Dar. 139,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167364$26CD8465-4B8E-4C96-924F-E179402E3176,Q2167364$4B79944B-2E4C-4E71-B2B4-B828FCF4ECCA,written,
ready,554058,Q2169680,Cuneiform Tablet Dar. 539,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169680$3A8BBEF6-9B0C-4225-84D6-09BD3D36DB34,Q2169680$BE824774-BD18-4088-AC99-F77442E217A1,written,
ready,554062,Q2164416,Cuneiform Tablet Dar. 12,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164416$B4624106-6111-4034-B5F3-8EF467FC0CB8,Q2164416$55AA9D2B-46A1-4F7F-A0FA-DF2861F47348,written,
ready,554222,Q897010,Cuneiform Tablet Cyr. 113,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q897010$FB9FBC3F-5358-41A7-BC75-9C7583DBFAE4,Q897010$95AE5524-AACD-43E9-863F-21B3923389EA,written,
ready,554234,Q2163911,Cuneiform Tablet Cyr. 247,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163911$E128D5C2-CEF5-41E2-B56F-575AAB5E3CC4,Q2163911$5BD86F20-400D-4433-9B28-64E9426DFB9A,written,
ready,554275,Q2166165,Cuneiform Tablet Cyr. 147,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2166165$8E49B529-4BBB-4ABA-960B-997D33A22695,Q2166165$9CC89433-68C5-4D18-9D95-A0237EFE9704,written,
ready,554330,Q2165813,Cuneiform Tablet Cyr. 68,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165813$4470D019-EAC2-4E14-BBB7-884214960F36,Q2165813$5BDE88AF-801F-4073-B0B7-E5E99ACA8782,written,
ready,554367,Q2167758,Cuneiform Tablet Cyr. 69,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167758$5A3A50BC-0C66-450F-991E-5CE9BB66AF07,Q2167758$C1E9D91C-A762-4223-943F-4C7BE914B01A,written,
ready,554371,Q2157105,Cuneiform Tablet Cyr. 344,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2157105$D4AAC18A-A01F-43C4-BF8D-B8379D61BC02,Q2157105$B6466750-AF16-4CCA-9BCD-4F038B874CAA,written,
ready,554388,Q2013692,Cuneiform Tablet Cyr. 265,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2013692$42080069-E2B2-456A-ADF9-C0E1A1335C1A,Q2013692$73FADAEC-D0A9-4C74-A1E4-4EB7023C8222,written,
ready,554408,Q2169845,Cuneiform Tablet Cyr. 92,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169845$75B2DF0B-1C9C-4BE5-99E8-E7B7F5C423C0,Q2169845$DA4DCE7F-2201-48B1-A653-AEB3800E28C8,written,
ready,554432,Q2164556,Cuneiform Tablet Cyr. 216,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164556$708CE967-F9F1-4A7C-A43F-8A99061B0E79,Q2164556$771EB760-B15D-48A5-8E89-2682209EF27E,written,
ready,554449,Q2167487,Cuneiform Tablet Camb. 181,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167487$789D6DDF-61E0-444E-9874-52FA757D5CA2,Q2167487$C60C9522-5FE8-4EFA-BC51-9A0B251D0E62,written,
ready,554520,Q2162652,Cuneiform Tablet Camb. 352,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162652$88170D27-54C9-431D-A25D-513F578477A5,Q2162652$C4AD0106-DF30-4517-953E-EA3FF1EB9230,written,
ready,554577,Q2164951,Cuneiform Tablet Camb. 234,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164951$319E6892-2012-442C-89F7-615C57E34E98,Q2164951$0112E519-A0FA-4A65-8891-06041A449D0B,written,
ready,554598,Q2164426,Cuneiform Tablet Camb. 137,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164426$60878310-E748-48E7-B83A-AF04F82FFA2A,Q2164426$7C660E46-218F-454C-BB68-01D23537559F,written,
ready,554625,Q2165992,Cuneiform Tablet Camb. 298,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165992$F7064332-C2DE-4A97-B53B-7683878B3127,Q2165992$82B35E70-6AFC-470F-9C87-F5678450A807,written,
ready,554664,Q2161472,Cuneiform Tablet Camb. 345,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2161472$F8EF264C-459F-4211-8B04-2B2AB3FDF4B0,Q2161472$CCBC2196-7A9C-488C-982F-C0F17B416F54,written,
ready,554672,Q1938253,Cuneiform Tablet Camb. 191,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q1938253$5684F0F7-5E73-4503-82ED-AE6F991B88C1,Q1938253$7BA08702-207C-4390-83E5-C1A320A1F2B2,written,
ready,554721,Q2154207,Cuneiform Tablet Camb. 403,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2154207$87B24E67-90B3-4C9B-805D-C88C58CB982D,Q2154207$E0078A78-7E00-4AB3-BD5C-7AF44A2917DE,written,
ready,554760,Q2165648,Cuneiform Tablet BM 036322,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165648$10C454D8-B45C-41DB-8C1E-03A60A03C6CB,Q2165648$2A236E37-95A2-43DD-BEC1-82E480DC1BF1,written,
ready,554808,Q2044640,Cuneiform Tablet BM 047362,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2044640$75CD747C-62A5-4269-87E9-7836C77B7752,Q2044640$7F57C6D4-E8B4-4931-B93C-FDC3CED3D9E5,written,
ready,554873,Q2162512,Cuneiform Tablet MacGinnis Letter Orders from Sippar 102,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162512$B623E11C-503C-4D82-AB6B-8CA4A9628A22,Q2162512$78ED20A8-D5D3-4FDF-8542-805ACE8D2215,written,
ready,554936,Q2162310,Cuneiform Tablet MacGinnis Letter Orders from Sippar 178,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162310$8F108E9F-D0DA-4CAA-943F-46D08FF92C48,Q2162310$A8CBB36E-CB93-4E6C-8A32-901B8B1AB09F,written,
ready,555171,Q2165322,Cuneiform Tablet BM 109966,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165322$1434163B-1861-4FFD-BB77-C253852EC4F8,Q2165322$F158D186-CC5A-496D-8E5A-70B64987B28A,written,
ready,555258,Q2167193,Cuneiform Tablet MacGinnis Letter Orders from Sippar 11,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167193$84D59FB9-D1E5-40AF-AD59-5411E7F9434F,Q2167193$040CC64C-D3FA-4A77-9B81-C9C1BEB6D18C,written,
ready,555274,Q2162159,Cuneiform Tablet MacGinnis Letter Orders from Sippar 34,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162159$551E4020-48FB-40E5-9CD8-B445E283BF19,Q2162159$E06EA1C1-3116-49AD-9754-2DF54DC45B02,written,
ready,555331,Q2162379,Cuneiform Tablet MacGinnis Letter Orders from Sippar 119,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162379$F266CAD0-705D-4183-A9F6-168BECA5D38A,Q2162379$A514122D-3917-49B8-AD6D-ACA30160CDA8,written,
ready,555389,Q2164147,Cuneiform Tablet MacGinnis Letter Orders from Sippar 187,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164147$4D09691E-160D-467F-9F2E-772D4987BAA4,Q2164147$3448C53E-7CAA-409B-88FF-A178D92A6EC4,written,
ready,555608,Q2167060,Cuneiform Artifact CDLI Seals 026858 (composite),P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167060$CFE5BBD2-9F61-4173-B31B-DAD5DAF6555E,Q2167060$C7CF3B04-216B-41D2-AA47-CA592F65DA36,written,
ready,555649,Q2169392,Cuneiform Tablet BM 017682,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169392$08883E80-084A-453B-896F-D935EB71DD48,Q2169392$45E71AA4-2059-49A9-B838-8A987DAF050B,written,
ready,555673,Q2164127,Cuneiform Tablet BM 017736,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164127$D243220E-05EE-4341-89F0-10DC8908A06D,Q2164127$BEB37199-DE43-4947-A04C-9AC35A340F06,written,
ready,555736,Q2165123,Cuneiform Tablet BM 022376,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2165123$D6D1FA69-D81F-4FE2-A0D4-40C9E7DC7B2C,Q2165123$E0928DCE-5D1B-4932-B5F7-3C72F9CC5E1C,written,
ready,555761,Q2162538,Cuneiform Artifact CDLI Seals 026885 (composite),P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2162538$11EF4A4C-0276-48D8-8F0B-35791F55F4D3,Q2162538$51E460C2-7475-46CF-878A-E042D99B6A02,written,
ready,556073,Q2063855,"Cuneiform Tablet AOAT 451, no. 200",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2063855$6902401D-2A0B-464E-8925-331A06A3A9A3,Q2063855$6865A93C-8074-42D3-A5D3-B8722AAE4FCC,written,
ready,556989,Q2169215,"Cuneiform Tablet ADART 4, no. -368",P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169215$88659926-8175-4A01-BD80-87F57EC9FA85,Q2169215$B6F70A3B-A139-4BA2-814D-287B40EB664E,written,
ready,558893,Q2167512,Cuneiform Tablet BM 025626,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167512$B4BE8FEB-974D-40DF-B66A-AC6180EDD8F7,Q2167512$5704F6E8-16AD-43C6-BC90-308E0EFAC2F3,written,
ready,558939,Q2167419,Cuneiform Tablet BM 025708,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2167419$A85857E1-E440-4E0E-BF17-4F0C7F27AC22,Q2167419$FE504402-DEEF-459E-A856-7BFC97B52A73,written,
ready,558942,Q2164470,Cuneiform Tablet BM 025711,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2164470$41FF5FCD-E2BD-4AE2-A3F3-9C0BE801EA66,Q2164470$56FC7E85-3CD6-461F-B037-D985575BA733,written,
ready,558981,Q2047389,Cuneiform Tablet BM 026231,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2047389$07E6FC27-957E-4A09-8556-FAEEF3E31FBB,Q2047389$C26E1269-EADA-4354-9889-39680B483FC0,written,
ready,558997,Q2169022,Cuneiform Tablet BM 026485,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2169022$6121E851-1C57-4D1A-8F6C-8E7C0A17608E,Q2169022$81E1B024-6FE1-4D8A-BAD5-59E0EB61C80A,written,
ready,559040,Q2016103,Cuneiform Tablet BM 026563,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2016103$9F8D29C1-147C-4EFB-808A-CB135F2A4AA9,Q2016103$61E5794A-F2F3-4F7F-9FE4-4A28040B4EF6,written,
ready,559056,Q2160108,Cuneiform Tablet BM 026599,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2160108$F17F03F4-B25C-47D1-82BF-51F1901E4B2A,Q2160108$261F016B-FE3E-4E3A-BBE8-899D9606FFB9,written,
ready,559083,Q2163965,Cuneiform Tablet BM 026635,P853,Q512164,Hellenistic Period,Q512163,Achaemenid Period,Replace live period claim with verified FactGrid QID for expected CDLI period label.,Q2163965$44293AB4-5BA9-4ABC-8B6B-49E9491D252B,Q2163965$1E524226-2A9D-44B6-90B5-B13A97EE2244,written,
